#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
383811:9945,07/29/24 16:52:12,41,HLT_DiPFJetAve260_HFJEC_v10,0.013117829,0.011277490
383812:9945,07/29/24 17:11:17,338,HLT_DiPFJetAve260_HFJEC_v10,0.164879330,0.148482458
383813:9945,07/29/24 19:26:00,104,HLT_DiPFJetAve260_HFJEC_v10,0.050648666,0.046168967
383814:9945,07/29/24 20:12:38,1244,HLT_DiPFJetAve260_HFJEC_v10,0.552183287,0.516293948
383830:9947,07/30/24 08:01:55,124,HLT_DiPFJetAve260_HFJEC_v10,0.052653245,0.046428710
383832:9947,07/30/24 08:59:00,405,HLT_DiPFJetAve260_HFJEC_v10,0.197862574,0.176920074
383833:9947,07/30/24 11:39:37,173,HLT_DiPFJetAve260_HFJEC_v10,0.084462990,0.077340669
383834:9947,07/30/24 12:49:56,438,HLT_DiPFJetAve260_HFJEC_v10,0.211337941,0.195640061
383854:9951,07/30/24 20:32:22,1088,HLT_DiPFJetAve260_HFJEC_v10,0.522252922,0.477702432
383855:9951,07/31/24 03:37:50,905,HLT_DiPFJetAve260_HFJEC_v10,0.353678279,0.334599356
383900:9960,07/31/24 15:53:42,29,HLT_DiPFJetAve260_HFJEC_v10,0.007608002,0.007254339
383907:9962,08/01/24 01:35:28,620,HLT_DiPFJetAve260_HFJEC_v10,0.294280637,0.266086262
383908:9962,08/01/24 05:40:03,16,HLT_DiPFJetAve260_HFJEC_v10,0.007796309,0.006825118
383948:9967,08/01/24 21:31:59,882,HLT_DiPFJetAve260_HFJEC_v10,0.415860904,0.381120395
383949:9967,08/02/24 03:17:58,905,HLT_DiPFJetAve260_HFJEC_v10,0.384975341,0.363972113
383996:9969,08/02/24 14:25:58,2197,HLT_DiPFJetAve260_HFJEC_v10,0.912454972,0.861802982
384014:9970,08/03/24 07:49:48,378,HLT_DiPFJetAve260_HFJEC_v10,0.168047477,0.157862884
384029:9971,08/03/24 12:39:06,443,HLT_DiPFJetAve260_HFJEC_v10,0.199430494,0.186765612
384052:9973,08/04/24 01:26:33,2142,HLT_DiPFJetAve260_HFJEC_v10,0.895686754,0.840207775
384069:9974,08/04/24 17:15:47,1226,HLT_DiPFJetAve260_HFJEC_v10,0.569065248,0.515008175
384070:9974,08/05/24 01:14:33,678,HLT_DiPFJetAve260_HFJEC_v10,0.252832404,0.239685194
384124:9978,08/05/24 19:07:55,69,HLT_DiPFJetAve260_HFJEC_v10,0.022908399,0.020280980
384126:9978,08/05/24 19:39:34,20,HLT_DiPFJetAve260_HFJEC_v10,0.009409751,0.006196515
384127:9978,08/05/24 19:50:44,15,HLT_DiPFJetAve260_HFJEC_v10,0.007085763,0.006211409
384128:9978,08/05/24 20:00:38,1613,HLT_DiPFJetAve260_HFJEC_v10,0.723393946,0.679108523
384187:9982,08/06/24 20:53:18,384,HLT_DiPFJetAve260_HFJEC_v10,0.165075668,0.152179666
384188:9982,08/06/24 23:24:44,255,HLT_DiPFJetAve260_HFJEC_v10,0.120536571,0.112482916
384202:9983,08/07/24 12:18:48,1760,HLT_DiPFJetAve260_HFJEC_v10,0.778186901,0.732694640
384203:9983,08/07/24 23:45:17,8,HLT_DiPFJetAve260_HFJEC_v10,0.002684476,0.002246752
384204:9983,08/07/24 23:51:26,215,HLT_DiPFJetAve260_HFJEC_v10,0.066824070,0.063085385
384209:9984,08/08/24 07:07:55,783,HLT_DiPFJetAve260_HFJEC_v10,0.361196376,0.335666138
384238:9986,08/08/24 17:13:57,534,HLT_DiPFJetAve260_HFJEC_v10,0.243243420,0.224767271
384239:9986,08/08/24 20:44:28,1323,HLT_DiPFJetAve260_HFJEC_v10,0.565479350,0.534710022
384244:9986,08/09/24 06:26:50,146,HLT_DiPFJetAve260_HFJEC_v10,0.041740360,0.040442152
384264:9987,08/09/24 11:29:13,969,HLT_DiPFJetAve260_HFJEC_v10,0.448868475,0.416610379
384265:9987,08/09/24 17:49:26,408,HLT_DiPFJetAve260_HFJEC_v10,0.187858205,0.175941561
384290:9989,08/10/24 20:15:12,111,HLT_DiPFJetAve260_HFJEC_v10,0.052207315,0.045198273
384291:9989,08/10/24 21:33:54,1630,HLT_DiPFJetAve260_HFJEC_v10,0.710115051,0.670338974
384318:9992,08/11/24 12:35:40,33,HLT_DiPFJetAve260_HFJEC_v10,0.006793383,0.006442002
384322:9994,08/11/24 18:20:51,703,HLT_DiPFJetAve260_HFJEC_v10,0.323752468,0.299169448
384323:9994,08/11/24 22:57:34,432,HLT_DiPFJetAve260_HFJEC_v10,0.204234528,0.190735480
384331:9995,08/12/24 03:58:07,590,HLT_DiPFJetAve260_HFJEC_v10,0.270133359,0.249340047
384332:9995,08/12/24 07:49:44,529,HLT_DiPFJetAve260_HFJEC_v10,0.249906901,0.232187507
384377:9996,08/12/24 18:27:38,394,HLT_DiPFJetAve260_HFJEC_v10,0.176983274,0.163017624
384378:9996,08/12/24 21:06:29,168,HLT_DiPFJetAve260_HFJEC_v10,0.079248645,0.072147741
384380:9996,08/12/24 22:50:43,27,HLT_DiPFJetAve260_HFJEC_v10,0.012801734,0.011659190
384382:9996,08/12/24 23:17:40,159,HLT_DiPFJetAve260_HFJEC_v10,0.075090348,0.069747860
384383:9996,08/13/24 01:10:37,1000,HLT_DiPFJetAve260_HFJEC_v10,0.393653554,0.371602525
384406:10000,08/13/24 14:20:29,604,HLT_DiPFJetAve260_HFJEC_v10,0.274858623,0.256982985
384413:10001,08/13/24 20:26:14,1953,HLT_DiPFJetAve260_HFJEC_v10,0.837684138,0.786335365
384446:10002,08/14/24 12:08:34,244,HLT_DiPFJetAve260_HFJEC_v10,0.112836092,0.104970033
384464:10004,08/14/24 18:47:13,248,HLT_DiPFJetAve260_HFJEC_v10,0.106510712,0.099574353
384468:10005,08/14/24 23:38:21,1912,HLT_DiPFJetAve260_HFJEC_v10,0.823416865,0.764671838
384485:10006,08/15/24 14:45:03,94,HLT_DiPFJetAve260_HFJEC_v10,0.030501827,0.028355344
384486:10006,08/15/24 15:25:50,34,HLT_DiPFJetAve260_HFJEC_v10,0.016056053,0.014403081
384487:10006,08/15/24 15:42:19,30,HLT_DiPFJetAve260_HFJEC_v10,0.014189140,0.012818247
384489:10006,08/15/24 16:02:32,29,HLT_DiPFJetAve260_HFJEC_v10,0.013695729,0.012130313
384490:10006,08/15/24 16:17:13,31,HLT_DiPFJetAve260_HFJEC_v10,0.014621219,0.013151201
384491:10006,08/15/24 16:32:41,31,HLT_DiPFJetAve260_HFJEC_v10,0.014607448,0.013352745
384492:10006,08/15/24 16:48:32,1611,HLT_DiPFJetAve260_HFJEC_v10,0.700176357,0.656252356
384565:10010,08/16/24 21:29:08,1711,HLT_DiPFJetAve260_HFJEC_v10,0.764598479,0.706906191
384579:10012,08/17/24 11:16:57,538,HLT_DiPFJetAve260_HFJEC_v10,0.241208166,0.223616488
384591:10013,08/17/24 17:20:39,157,HLT_DiPFJetAve260_HFJEC_v10,0.060342054,0.055106482
384593:10013,08/17/24 18:32:49,137,HLT_DiPFJetAve260_HFJEC_v10,0.064809940,0.059915844
384610:10014,08/17/24 22:43:48,405,HLT_DiPFJetAve260_HFJEC_v10,0.148806465,0.141503059
384614:10016,08/18/24 05:44:59,1255,HLT_DiPFJetAve260_HFJEC_v10,0.578354106,0.537031310
385016:10061,08/26/24 19:27:38,778,HLT_DiPFJetAve260_HFJEC_v10,0.358773042,0.335244622
384638:10017,08/18/24 17:19:49,532,HLT_DiPFJetAve260_HFJEC_v10,0.242816833,0.215016435
384644:10017,08/18/24 21:25:07,1046,HLT_DiPFJetAve260_HFJEC_v10,0.464144358,0.422844908
384933:10049,08/23/24 19:17:08,623,HLT_DiPFJetAve260_HFJEC_v10,0.283044663,0.264917993
384934:10049,08/23/24 23:22:15,4,HLT_DiPFJetAve260_HFJEC_v10,0.001838375,0.001653911
384935:10049,08/23/24 23:30:44,1327,HLT_DiPFJetAve260_HFJEC_v10,0.535944923,0.513185231
384950:10050,08/24/24 09:59:15,176,HLT_DiPFJetAve260_HFJEC_v10,0.075239550,0.068030752
384951:10050,08/24/24 11:11:49,961,HLT_DiPFJetAve260_HFJEC_v10,0.455305213,0.427961066
384963:10052,08/24/24 21:20:42,2106,HLT_DiPFJetAve260_HFJEC_v10,0.914764085,0.865539193
384981:10056,08/25/24 14:30:56,2101,HLT_DiPFJetAve260_HFJEC_v10,0.911042050,0.861979536
385012:10059,08/26/24 14:29:58,275,HLT_DiPFJetAve260_HFJEC_v10,0.119112340,0.110952990
385094:10066,08/28/24 20:30:28,951,HLT_DiPFJetAve260_HFJEC_v10,0.440651471,0.414204485
385100:10068,08/29/24 06:12:48,17,HLT_DiPFJetAve260_HFJEC_v10,0.003017832,0.002818485
385127:10069,08/29/24 11:21:07,2039,HLT_DiPFJetAve260_HFJEC_v10,0.871146019,0.825127884
385134:10070,08/30/24 02:46:58,304,HLT_DiPFJetAve260_HFJEC_v10,0.134076405,0.126146800
385142:10072,08/30/24 07:48:37,1942,HLT_DiPFJetAve260_HFJEC_v10,0.833029251,0.786301562
385152:10073,08/31/24 00:23:41,1160,HLT_DiPFJetAve260_HFJEC_v10,0.535344355,0.498892222
385153:10073,08/31/24 07:59:36,852,HLT_DiPFJetAve260_HFJEC_v10,0.325242263,0.309915146
385168:10074,08/31/24 17:44:44,2056,HLT_DiPFJetAve260_HFJEC_v10,0.884702016,0.836420947
385178:10075,09/01/24 09:25:43,510,HLT_DiPFJetAve260_HFJEC_v10,0.226936745,0.211793957
385194:10077,09/01/24 18:18:28,1401,HLT_DiPFJetAve260_HFJEC_v10,0.646676109,0.603143622
385260:10082,09/03/24 09:38:15,543,HLT_DiPFJetAve260_HFJEC_v10,0.247122347,0.230334702
385281:10084,09/03/24 18:30:31,1389,HLT_DiPFJetAve260_HFJEC_v10,0.641353580,0.602759205
385284:10084,09/04/24 04:04:19,133,HLT_DiPFJetAve260_HFJEC_v10,0.052594514,0.050171150
385285:10084,09/04/24 05:07:39,289,HLT_DiPFJetAve260_HFJEC_v10,0.100042139,0.093605665
385286:10084,09/04/24 07:10:58,1447,HLT_DiPFJetAve260_HFJEC_v10,0.347275463,0.337701560
385311:10086,09/04/24 20:10:28,106,HLT_DiPFJetAve260_HFJEC_v10,0.038387977,0.032396428
385312:10086,09/04/24 20:55:00,430,HLT_DiPFJetAve260_HFJEC_v10,0.203847752,0.190825719
385324:10087,09/05/24 04:16:47,1836,HLT_DiPFJetAve260_HFJEC_v10,0.796172129,0.749702215
385354:10090,09/05/24 23:32:09,802,HLT_DiPFJetAve260_HFJEC_v10,0.369147064,0.344890800
385355:10090,09/06/24 04:45:28,950,HLT_DiPFJetAve260_HFJEC_v10,0.411816845,0.387817206
385383:10091,09/06/24 14:25:32,360,HLT_DiPFJetAve260_HFJEC_v10,0.161290498,0.150841525
385386:10091,09/06/24 17:28:58,10,HLT_DiPFJetAve260_HFJEC_v10,0.004717060,0.004230266
