#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
367619:8782,05/17/23 08:19:47,577,HLT_DiPFJetAve200_v16,0.000538948,0.000519675
367615:8782,05/17/23 02:49:11,432,HLT_DiPFJetAve200_v16,0.000488833,0.000463343
367554:8775,05/16/23 02:39:53,312,HLT_DiPFJetAve200_v16,0.000369514,0.000349812
367553:8775,05/15/23 22:27:38,644,HLT_DiPFJetAve200_v16,0.000782292,0.000741614
367552:8775,05/15/23 22:21:36,11,HLT_DiPFJetAve200_v16,0.000003204,0.000002522
367516:8773,05/15/23 09:48:44,1236,HLT_DiPFJetAve200_v16,0.001240107,0.001172125
367515:8773,05/15/23 05:38:07,625,HLT_DiPFJetAve200_v16,0.000716081,0.000664378
367477:8771,05/14/23 14:23:22,1289,HLT_DiPFJetAve200_v16,0.001160412,0.001115632
367475:8771,05/14/23 10:33:10,579,HLT_DiPFJetAve200_v16,0.000683534,0.000626412
367416:8754,05/13/23 03:40:55,55,HLT_DiPFJetAve200_v16,0.000035298,0.000033698
367415:8754,05/13/23 02:52:02,97,HLT_DiPFJetAve200_v16,0.000064918,0.000062839
367413:8754,05/12/23 18:13:16,1294,HLT_DiPFJetAve200_v16,0.001225236,0.001156330
367337:8746,05/11/23 12:49:42,1046,HLT_DiPFJetAve200_v16,0.000853100,0.000821242
367336:8746,05/11/23 11:40:58,169,HLT_DiPFJetAve200_v16,0.000189760,0.000180607
367315:8741,05/10/23 21:11:42,893,HLT_DiPFJetAve200_v16,0.000738725,0.000707030
367314:8741,05/10/23 20:55:00,20,HLT_DiPFJetAve200_v16,0.000019593,0.000017935
367312:8741,05/10/23 19:23:55,216,HLT_DiPFJetAve200_v16,0.000129922,0.000121801
367271:8739,05/10/23 12:08:10,135,HLT_DiPFJetAve200_v16,0.000087363,0.000083830
367270:8739,05/10/23 05:48:56,961,HLT_DiPFJetAve200_v16,0.000823174,0.000780471
367269:8739,05/10/23 05:33:29,33,HLT_DiPFJetAve200_v16,0.000032121,0.000027116
367264:8738,05/09/23 19:31:14,847,HLT_DiPFJetAve200_v16,0.000656163,0.000625581
367263:8738,05/09/23 19:23:59,12,HLT_DiPFJetAve200_v16,0.000011589,0.000009774
367262:8738,05/09/23 17:32:02,262,HLT_DiPFJetAve200_v16,0.000255980,0.000238550
367260:8738,05/09/23 16:06:48,187,HLT_DiPFJetAve200_v16,0.000149515,0.000142022
367234:8736,05/09/23 06:33:08,501,HLT_DiPFJetAve200_v16,0.000372350,0.000359289
367232:8736,05/08/23 23:59:29,996,HLT_DiPFJetAve200_v16,0.000924802,0.000885308
367231:8736,05/08/23 23:48:31,22,HLT_DiPFJetAve200_v16,0.000021547,0.000019752
367229:8736,05/08/23 23:25:47,34,HLT_DiPFJetAve200_v16,0.000033283,0.000031136
367133:8731,05/08/23 01:12:46,275,HLT_DiPFJetAve200_v16,0.000238482,0.000228834
367131:8731,05/08/23 00:12:34,149,HLT_DiPFJetAve200_v16,0.000113620,0.000108595
367130:8731,05/07/23 23:05:47,153,HLT_DiPFJetAve200_v16,0.000123893,0.000117224
367128:8731,05/07/23 22:54:20,7,HLT_DiPFJetAve200_v16,0.000006916,0.000006171
367112:8730,05/07/23 09:19:36,1438,HLT_DiPFJetAve200_v16,0.000733353,0.000700663
367104:8729,05/06/23 21:31:30,1082,HLT_DiPFJetAve200_v16,0.000549235,0.000526542
367103:8729,05/06/23 21:02:02,64,HLT_DiPFJetAve200_v16,0.000040193,0.000036808
367102:8729,05/06/23 20:28:48,75,HLT_DiPFJetAve200_v16,0.000046873,0.000043393
367100:8729,05/06/23 18:09:21,346,HLT_DiPFJetAve200_v16,0.000199217,0.000187218
367095:8728,05/06/23 11:29:02,564,HLT_DiPFJetAve200_v16,0.000333952,0.000314777
367070:8724,05/05/23 20:59:27,83,HLT_DiPFJetAve200_v16,0.000020694,0.000020060
367065:8723,05/05/23 15:09:08,262,HLT_DiPFJetAve200_v16,0.000070738,0.000063729
367064:8723,05/05/23 12:00:27,323,HLT_DiPFJetAve200_v16,0.000056222,0.000050929
367063:8723,05/05/23 11:50:58,15,HLT_DiPFJetAve200_v16,0.000002158,0.000001827
366933:8701,05/03/23 00:56:24,1170,HLT_DiPFJetAve200_v16,0.000614428,0.000574955
366841:8691,04/30/23 20:30:41,258,HLT_DiPFJetAve200_v16,0.000053820,0.000048193
366840:8691,04/30/23 19:16:50,179,HLT_DiPFJetAve200_v16,0.000040583,0.000034196
366833:8690,04/30/23 12:14:16,613,HLT_DiPFJetAve200_v16,0.000099404,0.000092839
366832:8690,04/30/23 10:34:41,239,HLT_DiPFJetAve200_v16,0.000054772,0.000048899
366829:8690,04/30/23 08:56:23,215,HLT_DiPFJetAve200_v16,0.000038078,0.000034508
366821:8686,04/29/23 20:43:29,967,HLT_DiPFJetAve200_v16,0.000168472,0.000157259
366820:8686,04/29/23 18:20:26,364,HLT_DiPFJetAve200_v16,0.000069749,0.000063312
366804:8685,04/29/23 15:00:44,128,HLT_DiPFJetAve200_v16,0.000018294,0.000017636
366802:8685,04/29/23 14:38:53,22,HLT_DiPFJetAve200_v16,0.000003540,0.000003229
366801:8685,04/29/23 11:55:16,415,HLT_DiPFJetAve200_v16,0.000073566,0.000068254
366729:8675,04/28/23 00:38:32,388,HLT_DiPFJetAve200_v16,0.000078692,0.000073964
366727:8675,04/27/23 22:25:55,107,HLT_DiPFJetAve200_v16,0.000019597,0.000018339
366838:8691,04/30/23 18:25:11,112,HLT_DiPFJetAve200_v16,0.000020009,0.000017899
366850:8692,05/01/23 01:02:36,141,HLT_DiPFJetAve200_v16,0.000028034,0.000025229
367062:8723,05/05/23 11:39:01,13,HLT_DiPFJetAve200_v16,0.000001688,0.000001428
367079:8725,05/06/23 03:51:51,713,HLT_DiPFJetAve200_v16,0.000367725,0.000344860
367111:8730,05/07/23 07:24:23,288,HLT_DiPFJetAve200_v16,0.000160030,0.000148251
367127:8731,05/07/23 20:42:33,333,HLT_DiPFJetAve200_v16,0.000284956,0.000265459
367129:8731,05/07/23 23:01:54,3,HLT_DiPFJetAve200_v16,0.000002912,0.000002787
