#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
378985:9474,04/06/24 00:24:34,768,HLT_PFJetFwd80_v25,0.000000046,0.000000045
378993:9475,04/06/24 08:01:17,79,HLT_PFJetFwd80_v25,0.000000014,0.000000014
379011:9475,04/06/24 11:58:18,399,HLT_PFJetFwd80_v25,0.000000092,0.000000084
379012:9475,04/06/24 14:37:43,73,HLT_PFJetFwd80_v25,0.000000015,0.000000015
379028:9476,04/06/24 19:56:15,534,HLT_PFJetFwd80_v25,0.000000139,0.000000136
379031:9476,04/07/24 00:02:34,289,HLT_PFJetFwd80_v25,0.000000069,0.000000068
379058:9479,04/07/24 09:34:30,826,HLT_PFJetFwd80_v25,0.000001824,0.000001776
379075:9483,04/08/24 02:29:09,375,HLT_PFJetFwd80_v25,0.000000762,0.000000745
379154:9485,04/08/24 22:13:02,1049,HLT_PFJetFwd80_v25,0.000002112,0.000002061
379238:9496,04/10/24 16:44:48,286,HLT_PFJetFwd80_v25,0.000003221,0.000003108
379243:9497,04/10/24 20:30:21,299,HLT_PFJetFwd80_v25,0.000003573,0.000003514
379252:9499,04/11/24 01:57:11,644,HLT_PFJetFwd80_v25,0.000008373,0.000008177
379253:9499,04/11/24 06:08:54,104,HLT_PFJetFwd80_v25,0.000001446,0.000001426
379338:9510,04/12/24 14:27:21,170,HLT_PFJetFwd80_v25,0.000002363,0.000002138
379774:9549,04/21/24 03:13:58,157,HLT_PFJetFwd80_v25,0.000009543,0.000009098
379355:9512,04/13/24 03:39:10,20,HLT_PFJetFwd80_v25,0.000000553,0.000000525
379416:9517,04/14/24 17:34:18,195,HLT_PFJetFwd80_v25,0.000007733,0.000007265
379420:9518,04/14/24 21:02:55,516,HLT_PFJetFwd80_v25,0.000020542,0.000019398
379425:9519,04/15/24 02:03:52,203,HLT_PFJetFwd80_v25,0.000007134,0.000006715
379433:9520,04/15/24 05:13:11,21,HLT_PFJetFwd80_v25,0.000000265,0.000000241
379442:9521,04/15/24 07:07:46,269,HLT_PFJetFwd80_v25,0.000010279,0.000009675
379454:9523,04/15/24 11:25:22,498,HLT_PFJetFwd80_v25,0.000019890,0.000018088
379456:9523,04/15/24 14:47:09,1199,HLT_PFJetFwd80_v25,0.000039170,0.000036800
379470:9525,04/16/24 00:38:26,800,HLT_PFJetFwd80_v25,0.000032621,0.000030682
379530:9530,04/17/24 01:12:13,593,HLT_PFJetFwd80_v25,0.000035154,0.000032849
379618:9537,04/18/24 08:43:50,360,HLT_PFJetFwd80_v25,0.000018801,0.000018109
379660:9539,04/18/24 16:49:04,1507,HLT_PFJetFwd80_v25,0.000079927,0.000077049
379661:9539,04/19/24 02:37:20,406,HLT_PFJetFwd80_v25,0.000014800,0.000014602
379729:9543,04/19/24 17:38:45,1465,HLT_PFJetFwd80_v25,0.000084280,0.000081699
379765:9548,04/20/24 14:03:25,1695,HLT_PFJetFwd80_v25,0.000102150,0.000097067
379866:9559,04/23/24 20:37:55,1347,HLT_PFJetFwd80_v25,0.000051706,0.000050338
379984:9562,04/25/24 11:47:58,913,HLT_PFJetFwd80_v25,0.000043864,0.000042646
380001:9564,04/25/24 20:39:17,691,HLT_PFJetFwd80_v25,0.000043994,0.000042460
380005:9565,04/26/24 03:10:19,1062,HLT_PFJetFwd80_v25,0.000067552,0.000064750
380007:9565,04/26/24 10:12:08,129,HLT_PFJetFwd80_v25,0.000006778,0.000006443
380029:9566,04/26/24 15:02:20,55,HLT_PFJetFwd80_v25,0.000002064,0.000001902
380030:9566,04/26/24 15:37:30,346,HLT_PFJetFwd80_v25,0.000026799,0.000025430
380032:9566,04/26/24 19:11:02,19,HLT_PFJetFwd80_v25,0.000001342,0.000001262
380033:9566,04/26/24 19:21:25,53,HLT_PFJetFwd80_v25,0.000003829,0.000003654
380043:9567,04/26/24 22:44:31,900,HLT_PFJetFwd80_v25,0.000066104,0.000062881
380049:9568,04/27/24 07:10:37,871,HLT_PFJetFwd80_v25,0.000064974,0.000061302
380051:9568,04/27/24 12:55:48,735,HLT_PFJetFwd80_v25,0.000041550,0.000040039
380052:9568,04/27/24 17:45:43,12,HLT_PFJetFwd80_v25,0.000000563,0.000000527
380053:9568,04/27/24 17:57:47,128,HLT_PFJetFwd80_v25,0.000005796,0.000005615
380056:9568,04/27/24 18:55:05,168,HLT_PFJetFwd80_v25,0.000006832,0.000006570
380066:9569,04/27/24 22:17:19,552,HLT_PFJetFwd80_v25,0.000040573,0.000038614
380074:9570,04/28/24 06:24:04,1306,HLT_PFJetFwd80_v25,0.000089510,0.000085672
380115:9573,04/29/24 09:42:28,1792,HLT_PFJetFwd80_v25,0.000116273,0.000111733
380195:9575,04/30/24 23:30:14,7,HLT_PFJetFwd80_v25,0.000000587,0.000000539
380197:9575,05/01/24 00:09:50,357,HLT_PFJetFwd80_v25,0.000030093,0.000028464
380235:9579,05/01/24 17:29:48,256,HLT_PFJetFwd80_v25,0.000018727,0.000017546
380236:9579,05/01/24 19:12:09,57,HLT_PFJetFwd80_v25,0.000004806,0.000004294
379613:9537,04/18/24 03:20:17,120,HLT_PFJetFwd80_v26,0.000005858,0.000005534
379617:9537,04/18/24 04:23:35,664,HLT_PFJetFwd80_v26,0.000041383,0.000038860
380306:9585,05/02/24 19:54:33,246,HLT_PFJetFwd80_v26,0.000018131,0.000016783
380308:9585,05/02/24 21:44:38,35,HLT_PFJetFwd80_v26,0.000002950,0.000002475
380309:9585,05/02/24 22:01:23,351,HLT_PFJetFwd80_v26,0.000029510,0.000027456
380310:9585,05/03/24 00:19:19,1131,HLT_PFJetFwd80_v26,0.000070082,0.000067718
380346:9593,05/03/24 16:31:34,566,HLT_PFJetFwd80_v26,0.000044387,0.000041684
380348:9593,05/03/24 20:21:15,341,HLT_PFJetFwd80_v26,0.000025163,0.000023871
380349:9593,05/03/24 22:39:04,695,HLT_PFJetFwd80_v26,0.000038843,0.000037648
380360:9594,05/04/24 06:56:16,1928,HLT_PFJetFwd80_v26,0.000124702,0.000120023
380377:9602,05/04/24 23:50:36,420,HLT_PFJetFwd80_v26,0.000032933,0.000031140
380384:9603,05/05/24 06:57:47,751,HLT_PFJetFwd80_v26,0.000060215,0.000057028
380385:9603,05/05/24 11:54:10,1247,HLT_PFJetFwd80_v26,0.000072451,0.000069941
380399:9604,05/05/24 23:17:17,494,HLT_PFJetFwd80_v26,0.000038140,0.000036276
380403:9604,05/06/24 03:21:24,251,HLT_PFJetFwd80_v26,0.000019491,0.000018578
380444:9605,05/06/24 15:21:13,325,HLT_PFJetFwd80_v26,0.000026490,0.000024632
380446:9605,05/06/24 17:33:05,1028,HLT_PFJetFwd80_v26,0.000075171,0.000071997
380447:9605,05/07/24 00:20:05,810,HLT_PFJetFwd80_v26,0.000038120,0.000037237
380466:9606,05/07/24 09:21:16,504,HLT_PFJetFwd80_v26,0.000040013,0.000037155
380470:9606,05/07/24 13:06:34,1634,HLT_PFJetFwd80_v26,0.000095964,0.000093063
380481:9608,05/08/24 05:37:58,860,HLT_PFJetFwd80_v26,0.000068826,0.000064932
380513:9609,05/08/24 20:35:34,1158,HLT_PFJetFwd80_v26,0.000089396,0.000084919
380517:9609,05/09/24 04:20:58,39,HLT_PFJetFwd80_v26,0.000002431,0.000002301
380531:9610,05/09/24 07:02:24,1023,HLT_PFJetFwd80_v26,0.000080326,0.000075634
380534:9610,05/09/24 13:56:20,746,HLT_PFJetFwd80_v26,0.000041441,0.000040237
380537:9610,05/09/24 19:09:12,58,HLT_PFJetFwd80_v26,0.000002623,0.000002529
380538:9610,05/09/24 19:36:56,144,HLT_PFJetFwd80_v26,0.000005942,0.000005820
380564:9611,05/09/24 23:47:54,742,HLT_PFJetFwd80_v26,0.000059776,0.000056459
380567:9611,05/10/24 04:54:24,1081,HLT_PFJetFwd80_v26,0.000062479,0.000060704
380623:9614,05/11/24 20:40:52,388,HLT_PFJetFwd80_v26,0.000030054,0.000028212
380624:9614,05/11/24 23:16:57,809,HLT_PFJetFwd80_v26,0.000060434,0.000057591
380625:9614,05/12/24 04:34:00,7,HLT_PFJetFwd80_v26,0.000000422,0.000000392
380626:9614,05/12/24 04:39:38,14,HLT_PFJetFwd80_v26,0.000000835,0.000000773
380627:9614,05/12/24 04:48:42,808,HLT_PFJetFwd80_v26,0.000040018,0.000039101
380647:9618,05/12/24 22:28:59,375,HLT_PFJetFwd80_v26,0.000030035,0.000027262
380649:9618,05/13/24 01:56:15,401,HLT_PFJetFwd80_v26,0.000030936,0.000029187
380933:9651,05/19/24 16:19:32,773,HLT_PFJetFwd80_v26,0.000002203,0.000002177
380945:9653,05/20/24 06:39:35,245,HLT_PFJetFwd80_v26,0.000018436,0.000017396
380947:9653,05/20/24 11:38:49,823,HLT_PFJetFwd80_v26,0.000048424,0.000046967
381113:9664,05/23/24 18:23:22,234,HLT_PFJetFwd80_v27,0.000016929,0.000015997
380963:9654,05/20/24 20:42:43,922,HLT_PFJetFwd80_v27,0.000068110,0.000064961
381022:9659,05/21/24 23:53:15,586,HLT_PFJetFwd80_v27,0.000039225,0.000037093
381053:9661,05/22/24 09:14:55,108,HLT_PFJetFwd80_v27,0.000006199,0.000005926
381065:9662,05/22/24 12:16:48,791,HLT_PFJetFwd80_v27,0.000064267,0.000060166
381067:9662,05/22/24 17:33:10,313,HLT_PFJetFwd80_v27,0.000022656,0.000021769
381069:9662,05/22/24 20:20:02,307,HLT_PFJetFwd80_v27,0.000018054,0.000017136
381070:9662,05/22/24 22:21:18,425,HLT_PFJetFwd80_v27,0.000021218,0.000020751
381075:9663,05/23/24 03:44:42,426,HLT_PFJetFwd80_v27,0.000033710,0.000031774
381078:9663,05/23/24 06:53:58,334,HLT_PFJetFwd80_v27,0.000026421,0.000024684
381079:9663,05/23/24 09:06:56,396,HLT_PFJetFwd80_v27,0.000025463,0.000024272
381080:9663,05/23/24 11:44:26,336,HLT_PFJetFwd80_v27,0.000018020,0.000017275
381114:9664,05/23/24 20:11:10,458,HLT_PFJetFwd80_v27,0.000038562,0.000036063
381115:9664,05/23/24 23:12:32,1294,HLT_PFJetFwd80_v27,0.000074720,0.000072351
381147:9666,05/24/24 11:18:29,186,HLT_PFJetFwd80_v27,0.000013805,0.000012929
381148:9666,05/24/24 12:38:03,264,HLT_PFJetFwd80_v27,0.000022746,0.000021269
381149:9666,05/24/24 14:31:15,133,HLT_PFJetFwd80_v27,0.000011435,0.000010661
381150:9666,05/24/24 15:25:36,41,HLT_PFJetFwd80_v27,0.000003428,0.000003208
381151:9666,05/24/24 15:45:18,851,HLT_PFJetFwd80_v27,0.000055905,0.000053275
381152:9666,05/24/24 21:19:14,193,HLT_PFJetFwd80_v27,0.000009653,0.000009352
381164:9667,05/25/24 00:51:30,1151,HLT_PFJetFwd80_v27,0.000095051,0.000088881
381190:9670,05/25/24 13:16:44,1098,HLT_PFJetFwd80_v27,0.000090353,0.000084572
381191:9670,05/25/24 20:25:58,1121,HLT_PFJetFwd80_v27,0.000061467,0.000059611
381199:9672,05/26/24 09:25:18,150,HLT_PFJetFwd80_v27,0.000010396,0.000009651
381212:9674,05/27/24 04:02:15,372,HLT_PFJetFwd80_v27,0.000030616,0.000028706
381286:9677,05/27/24 16:09:15,711,HLT_PFJetFwd80_v27,0.000059693,0.000055176
381309:9680,05/28/24 06:47:14,425,HLT_PFJetFwd80_v27,0.000035222,0.000033109
381358:9683,05/28/24 18:58:02,3,HLT_PFJetFwd80_v27,0.000000118,0.000000083
381364:9684,05/28/24 21:34:05,427,HLT_PFJetFwd80_v27,0.000034453,0.000031893
381365:9684,05/29/24 00:22:44,595,HLT_PFJetFwd80_v27,0.000049823,0.000046621
381371:9686,05/29/24 06:46:06,194,HLT_PFJetFwd80_v27,0.000014481,0.000013707
381379:9687,05/29/24 10:50:00,833,HLT_PFJetFwd80_v27,0.000068806,0.000064152
381380:9687,05/29/24 16:17:34,1354,HLT_PFJetFwd80_v27,0.000075280,0.000072903
381384:9691,05/30/24 05:24:04,3482,HLT_PFJetFwd80_v27,0.000191798,0.000183845
381417:9694,05/31/24 13:50:23,1788,HLT_PFJetFwd80_v27,0.000130611,0.000123709
381443:9696,06/01/24 12:16:15,1517,HLT_PFJetFwd80_v27,0.000113685,0.000107510
381477:9700,06/02/24 11:50:04,278,HLT_PFJetFwd80_v27,0.000021401,0.000020155
381479:9700,06/02/24 13:58:03,434,HLT_PFJetFwd80_v27,0.000037455,0.000035151
381480:9700,06/02/24 16:48:38,1268,HLT_PFJetFwd80_v27,0.000076786,0.000073886
381484:9701,06/03/24 03:15:04,820,HLT_PFJetFwd80_v27,0.000068534,0.000064083
381499:9705,06/03/24 16:18:24,195,HLT_PFJetFwd80_v27,0.000014406,0.000013440
381500:9705,06/03/24 17:37:39,92,HLT_PFJetFwd80_v27,0.000007955,0.000007232
381515:9707,06/03/24 22:01:00,514,HLT_PFJetFwd80_v27,0.000042544,0.000039190
381516:9707,06/04/24 01:22:53,1672,HLT_PFJetFwd80_v27,0.000107022,0.000101836
381543:9708,06/04/24 14:37:55,512,HLT_PFJetFwd80_v27,0.000043165,0.000040527
381544:9708,06/04/24 18:12:43,1970,HLT_PFJetFwd80_v27,0.000116958,0.000112576
382229:9806,06/20/24 09:39:20,313,HLT_PFJetFwd80_v28,0.000004397,0.000004152
382250:9808,06/20/24 16:24:45,890,HLT_PFJetFwd80_v28,0.000041184,0.000039425
382255:9810,06/21/24 04:47:31,97,HLT_PFJetFwd80_v28,0.000005650,0.000005188
382256:9810,06/21/24 05:26:51,67,HLT_PFJetFwd80_v28,0.000005711,0.000005066
382257:9810,06/21/24 06:11:04,70,HLT_PFJetFwd80_v28,0.000005967,0.000005317
