#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
367619:8782,05/17/23 08:19:47,577,HLT_PFJet400_v23,0.011789491,0.011367899
367615:8782,05/17/23 02:49:11,432,HLT_PFJet400_v23,0.010693226,0.010135622
367554:8775,05/16/23 02:39:53,312,HLT_PFJet400_v23,0.008083120,0.007652132
367553:8775,05/15/23 22:27:38,644,HLT_PFJet400_v23,0.017112637,0.016222796
367552:8775,05/15/23 22:21:36,11,HLT_PFJet400_v23,0.000070079,0.000055171
367516:8773,05/15/23 09:48:44,1236,HLT_PFJet400_v23,0.027127346,0.025640233
367515:8773,05/15/23 05:38:07,625,HLT_PFJet400_v23,0.015664276,0.014533270
367477:8771,05/14/23 14:23:22,1289,HLT_PFJet400_v23,0.025384003,0.024404455
367475:8771,05/14/23 10:33:10,579,HLT_PFJet400_v23,0.014952317,0.013702773
367416:8754,05/13/23 03:40:55,55,HLT_PFJet400_v23,0.000772139,0.000737138
367415:8754,05/13/23 02:52:02,97,HLT_PFJet400_v23,0.001420091,0.001374606
367413:8754,05/12/23 18:13:16,1294,HLT_PFJet400_v23,0.026802041,0.025294709
367337:8746,05/11/23 12:49:42,1046,HLT_PFJet400_v23,0.018661558,0.017964666
367336:8746,05/11/23 11:40:58,169,HLT_PFJet400_v23,0.004150997,0.003950770
367315:8741,05/10/23 21:11:42,893,HLT_PFJet400_v23,0.016159608,0.015466281
367314:8741,05/10/23 20:55:00,20,HLT_PFJet400_v23,0.000428596,0.000392323
367312:8741,05/10/23 19:23:55,216,HLT_PFJet400_v23,0.002842045,0.002664389
367271:8739,05/10/23 12:08:10,135,HLT_PFJet400_v23,0.001911061,0.001833786
367270:8739,05/10/23 05:48:56,961,HLT_PFJet400_v23,0.018006921,0.017072806
367269:8739,05/10/23 05:33:29,33,HLT_PFJet400_v23,0.000702652,0.000593160
367264:8738,05/09/23 19:31:14,847,HLT_PFJet400_v23,0.014353564,0.013684587
367263:8738,05/09/23 19:23:59,12,HLT_PFJet400_v23,0.000253512,0.000213802
367262:8738,05/09/23 17:32:02,262,HLT_PFJet400_v23,0.005599565,0.005218291
367260:8738,05/09/23 16:06:48,187,HLT_PFJet400_v23,0.003270647,0.003106721
367234:8736,05/09/23 06:33:08,501,HLT_PFJet400_v23,0.008145167,0.007859448
367232:8736,05/08/23 23:59:29,996,HLT_PFJet400_v23,0.020230038,0.019366116
367231:8736,05/08/23 23:48:31,22,HLT_PFJet400_v23,0.000471335,0.000432068
367229:8736,05/08/23 23:25:47,34,HLT_PFJet400_v23,0.000728056,0.000681097
367133:8731,05/08/23 01:12:46,275,HLT_PFJet400_v23,0.005216802,0.005005753
367131:8731,05/08/23 00:12:34,149,HLT_PFJet400_v23,0.002485446,0.002375519
367130:8731,05/07/23 23:05:47,153,HLT_PFJet400_v23,0.002710157,0.002564270
367128:8731,05/07/23 22:54:20,7,HLT_PFJet400_v23,0.000151280,0.000134989
367112:8730,05/07/23 09:19:36,1438,HLT_PFJet400_v23,0.016042098,0.015327013
367104:8729,05/06/23 21:31:30,1082,HLT_PFJet400_v23,0.012014524,0.011518115
367103:8729,05/06/23 21:02:02,64,HLT_PFJet400_v23,0.000879223,0.000805173
367102:8729,05/06/23 20:28:48,75,HLT_PFJet400_v23,0.001025352,0.000949220
367100:8729,05/06/23 18:09:21,346,HLT_PFJet400_v23,0.004357867,0.004095391
367095:8728,05/06/23 11:29:02,564,HLT_PFJet400_v23,0.007305203,0.006885742
367070:8724,05/05/23 20:59:27,83,HLT_PFJet400_v23,0.000452690,0.000438807
367065:8723,05/05/23 15:09:08,262,HLT_PFJet400_v23,0.001547387,0.001394074
367064:8723,05/05/23 12:00:27,323,HLT_PFJet400_v23,0.001229849,0.001114083
367063:8723,05/05/23 11:50:58,15,HLT_PFJet400_v23,0.000047211,0.000039961
366933:8701,05/03/23 00:56:24,1170,HLT_PFJet400_v23,0.013440612,0.012577144
366841:8691,04/30/23 20:30:41,258,HLT_PFJet400_v23,0.001177318,0.001054214
366840:8691,04/30/23 19:16:50,179,HLT_PFJet400_v23,0.000887746,0.000748030
366833:8690,04/30/23 12:14:16,613,HLT_PFJet400_v23,0.002174461,0.002030856
366832:8690,04/30/23 10:34:41,239,HLT_PFJet400_v23,0.001198146,0.001069676
366829:8690,04/30/23 08:56:23,215,HLT_PFJet400_v23,0.000832961,0.000754860
366821:8686,04/29/23 20:43:29,967,HLT_PFJet400_v23,0.003685324,0.003440034
366820:8686,04/29/23 18:20:26,364,HLT_PFJet400_v23,0.001525761,0.001384961
366804:8685,04/29/23 15:00:44,128,HLT_PFJet400_v23,0.000400190,0.000385794
366802:8685,04/29/23 14:38:53,22,HLT_PFJet400_v23,0.000077427,0.000070636
366801:8685,04/29/23 11:55:16,415,HLT_PFJet400_v23,0.001609256,0.001493061
366729:8675,04/28/23 00:38:32,388,HLT_PFJet400_v23,0.001721396,0.001617967
366727:8675,04/27/23 22:25:55,107,HLT_PFJet400_v23,0.000428687,0.000401166
366838:8691,04/30/23 18:25:11,112,HLT_PFJet400_v23,0.000437691,0.000391534
366850:8692,05/01/23 01:02:36,141,HLT_PFJet400_v23,0.000613251,0.000551886
367062:8723,05/05/23 11:39:01,13,HLT_PFJet400_v23,0.000036925,0.000031247
367079:8725,05/06/23 03:51:51,713,HLT_PFJet400_v23,0.008043987,0.007543814
367111:8730,05/07/23 07:24:23,288,HLT_PFJet400_v23,0.003500656,0.003242980
367127:8731,05/07/23 20:42:33,333,HLT_PFJet400_v23,0.006233421,0.005806919
367129:8731,05/07/23 23:01:54,3,HLT_PFJet400_v23,0.000063707,0.000060966
367228:8736,05/08/23 21:46:35,239,HLT_PFJet400_v23,0.003650339,0.003432209
367230:8736,05/08/23 23:44:57,1,HLT_PFJet400_v23,0.000020999,0.000018843
367267:8739,05/10/23 03:37:29,278,HLT_PFJet400_v23,0.004140181,0.003870393
367334:8746,05/11/23 09:40:36,299,HLT_PFJet400_v23,0.005762867,0.005299987
367355:8750,05/12/23 01:30:34,4,HLT_PFJet400_v23,0.000059093,0.000050751
