#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
355443:7966,07/11/22 18:25:07,240,HLT_DiPFJetAve80_HFJEC_v16,0.000001306,0.000001250
355444:7966,07/11/22 19:59:14,153,HLT_DiPFJetAve80_HFJEC_v16,0.000000830,0.000000797
355445:7966,07/11/22 21:00:53,242,HLT_DiPFJetAve80_HFJEC_v16,0.000001013,0.000000981
355558:7969,07/13/22 00:56:21,288,HLT_DiPFJetAve80_HFJEC_v16,0.000007948,0.000007504
355559:7969,07/13/22 02:50:34,162,HLT_DiPFJetAve80_HFJEC_v16,0.000004595,0.000004379
355679:7978,07/14/22 16:58:45,59,HLT_DiPFJetAve80_HFJEC_v16,0.000000747,0.000000720
355680:7978,07/14/22 17:24:25,1651,HLT_DiPFJetAve80_HFJEC_v16,0.000032354,0.000031114
355768:8007,07/18/22 03:28:57,45,HLT_DiPFJetAve80_HFJEC_v16,0.000000868,0.000000783
355769:8007,07/18/22 03:48:39,541,HLT_DiPFJetAve80_HFJEC_v16,0.000010908,0.000010315
355862:8016,07/19/22 18:12:03,13,HLT_DiPFJetAve80_HFJEC_v17,0.000000515,0.000000407
355863:8016,07/19/22 18:19:43,14,HLT_DiPFJetAve80_HFJEC_v17,0.000000546,0.000000479
355870:8017,07/19/22 23:02:43,37,HLT_DiPFJetAve80_HFJEC_v17,0.000001176,0.000001016
355871:8017,07/19/22 23:17:54,5,HLT_DiPFJetAve80_HFJEC_v17,0.000000109,0.000000097
355872:8017,07/19/22 23:24:45,1197,HLT_DiPFJetAve80_HFJEC_v17,0.000050560,0.000045241
355892:8018,07/20/22 10:25:02,184,HLT_DiPFJetAve80_HFJEC_v17,0.000007320,0.000007002
355942:8023,07/21/22 06:46:45,30,HLT_DiPFJetAve80_HFJEC_v17,0.000000747,0.000000694
355912:8019,07/20/22 14:18:53,158,HLT_DiPFJetAve80_HFJEC_v17,0.000006502,0.000005844
355913:8019,07/20/22 15:22:09,106,HLT_DiPFJetAve80_HFJEC_v17,0.000004105,0.000003793
355921:8020,07/20/22 18:50:02,405,HLT_DiPFJetAve80_HFJEC_v17,0.000015970,0.000014808
355988:8027,07/21/22 23:03:32,44,HLT_DiPFJetAve80_HFJEC_v17,0.000002230,0.000001807
355989:8027,07/21/22 23:23:47,24,HLT_DiPFJetAve80_HFJEC_v17,0.000001479,0.000000823
355998:8027,07/22/22 01:35:51,35,HLT_DiPFJetAve80_HFJEC_v17,0.000001997,0.000001720
355999:8027,07/22/22 01:51:17,9,HLT_DiPFJetAve80_HFJEC_v17,0.000000503,0.000000420
356004:8027,07/22/22 04:04:14,19,HLT_DiPFJetAve80_HFJEC_v17,0.000000919,0.000000882
356005:8027,07/22/22 04:14:46,187,HLT_DiPFJetAve80_HFJEC_v17,0.000008202,0.000007900
356043:8030,07/22/22 18:00:07,65,HLT_DiPFJetAve80_HFJEC_v17,0.000004434,0.000003628
356071:8033,07/23/22 12:43:15,155,HLT_DiPFJetAve80_HFJEC_v17,0.000011321,0.000009933
356074:8033,07/23/22 15:21:04,26,HLT_DiPFJetAve80_HFJEC_v17,0.000002063,0.000001951
356075:8033,07/23/22 15:57:05,125,HLT_DiPFJetAve80_HFJEC_v17,0.000009833,0.000009038
356076:8033,07/23/22 16:56:57,152,HLT_DiPFJetAve80_HFJEC_v17,0.000012116,0.000011135
356077:8033,07/23/22 17:58:32,472,HLT_DiPFJetAve80_HFJEC_v17,0.000033725,0.000032327
356135:8043,07/25/22 11:06:59,26,HLT_DiPFJetAve80_HFJEC_v17,0.000001873,0.000001704
356309:8057,07/27/22 17:56:02,124,HLT_DiPFJetAve80_HFJEC_v17,0.000007656,0.000007109
356316:8058,07/27/22 21:40:02,141,HLT_DiPFJetAve80_HFJEC_v17,0.000006157,0.000006032
356322:8059,07/28/22 01:35:06,19,HLT_DiPFJetAve80_HFJEC_v17,0.000001480,0.000001341
356323:8059,07/28/22 01:45:01,649,HLT_DiPFJetAve80_HFJEC_v17,0.000049244,0.000046808
356371:8062,07/28/22 16:46:34,16,HLT_DiPFJetAve80_HFJEC_v17,0.000001198,0.000001008
356375:8063,07/28/22 19:04:41,68,HLT_DiPFJetAve80_HFJEC_v17,0.000005726,0.000004246
356378:8063,07/28/22 20:10:25,295,HLT_DiPFJetAve80_HFJEC_v17,0.000028076,0.000027003
356381:8063,07/28/22 22:10:47,1193,HLT_DiPFJetAve80_HFJEC_v17,0.000086599,0.000085299
356383:8063,07/29/22 06:04:41,33,HLT_DiPFJetAve80_HFJEC_v17,0.000001888,0.000001862
356385:8063,07/29/22 06:26:25,30,HLT_DiPFJetAve80_HFJEC_v17,0.000001721,0.000001603
356386:8063,07/29/22 06:41:02,122,HLT_DiPFJetAve80_HFJEC_v17,0.000005729,0.000005651
356426:8067,07/29/22 13:50:08,22,HLT_DiPFJetAve80_HFJEC_v17,0.000002023,0.000001669
356428:8067,07/29/22 14:11:32,300,HLT_DiPFJetAve80_HFJEC_v17,0.000031010,0.000029753
356433:8067,07/29/22 17:20:28,310,HLT_DiPFJetAve80_HFJEC_v17,0.000032250,0.000031049
356434:8067,07/29/22 19:22:54,13,HLT_DiPFJetAve80_HFJEC_v17,0.000001266,0.000001115
356435:8067,07/29/22 19:31:01,4,HLT_DiPFJetAve80_HFJEC_v17,0.000000387,0.000000285
356446:8068,07/29/22 22:05:30,614,HLT_DiPFJetAve80_HFJEC_v17,0.000062264,0.000060263
356523:8076,07/31/22 18:51:42,866,HLT_DiPFJetAve80_HFJEC_v17,0.000106518,0.000104510
356531:8076,08/01/22 02:10:15,56,HLT_DiPFJetAve80_HFJEC_v17,0.000005922,0.000005826
356563:8078,08/01/22 14:49:18,294,HLT_DiPFJetAve80_HFJEC_v17,0.000034378,0.000033686
356568:8079,08/01/22 18:52:46,23,HLT_DiPFJetAve80_HFJEC_v17,0.000002412,0.000002078
356569:8079,08/01/22 19:05:00,250,HLT_DiPFJetAve80_HFJEC_v17,0.000030438,0.000029424
356570:8079,08/01/22 20:47:20,98,HLT_DiPFJetAve80_HFJEC_v17,0.000012674,0.000012400
356576:8081,08/02/22 05:11:08,183,HLT_DiPFJetAve80_HFJEC_v17,0.000017645,0.000016891
356578:8081,08/02/22 06:39:29,865,HLT_DiPFJetAve80_HFJEC_v17,0.000102198,0.000100346
356580:8081,08/02/22 12:21:24,50,HLT_DiPFJetAve80_HFJEC_v17,0.000005116,0.000005024
356582:8081,08/02/22 13:25:57,98,HLT_DiPFJetAve80_HFJEC_v17,0.000009352,0.000009264
356614:8083,08/02/22 18:26:15,50,HLT_DiPFJetAve80_HFJEC_v17,0.000006022,0.000005122
356615:8083,08/02/22 18:53:13,1297,HLT_DiPFJetAve80_HFJEC_v17,0.000152992,0.000150006
356619:8083,08/03/22 03:31:02,173,HLT_DiPFJetAve80_HFJEC_v17,0.000015754,0.000015581
356810:8094,08/05/22 02:20:11,120,HLT_DiPFJetAve80_HFJEC_v17,0.000016956,0.000016537
356811:8094,08/05/22 03:13:06,44,HLT_DiPFJetAve80_HFJEC_v17,0.000008683,0.000008362
356812:8094,08/05/22 03:35:55,107,HLT_DiPFJetAve80_HFJEC_v17,0.000020132,0.000019492
356813:8094,08/05/22 04:22:46,54,HLT_DiPFJetAve80_HFJEC_v17,0.000009754,0.000009442
356814:8094,08/05/22 04:48:52,669,HLT_DiPFJetAve80_HFJEC_v17,0.000103352,0.000101371
356815:8094,08/05/22 09:13:01,98,HLT_DiPFJetAve80_HFJEC_v17,0.000012691,0.000012424
356824:8094,08/05/22 10:39:04,66,HLT_DiPFJetAve80_HFJEC_v17,0.000006765,0.000006156
356908:8098,08/06/22 01:30:07,26,HLT_DiPFJetAve80_HFJEC_v17,0.000004964,0.000004632
356919:8099,08/06/22 03:56:45,88,HLT_DiPFJetAve80_HFJEC_v17,0.000014273,0.000013751
