#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
367661:8784,05/17/23 22:24:43,317,HLT_PFJet200_TimeGt2p5ns_v1,0.115849752,0.108038586
367662:8784,05/18/23 00:29:53,18,HLT_PFJet200_TimeGt2p5ns_v1,0.008040429,0.007224045
367663:8784,05/18/23 00:38:47,1,HLT_PFJet200_TimeGt2p5ns_v1,0.000443305,0.000405404
367665:8784,05/18/23 00:51:18,271,HLT_PFJet200_TimeGt2p5ns_v1,0.120907428,0.112003470
367666:8784,05/18/23 02:39:54,82,HLT_PFJet200_TimeGt2p5ns_v1,0.036580603,0.033451516
367691:8786,05/18/23 12:45:42,159,HLT_PFJet200_TimeGt2p5ns_v1,0.048709265,0.043680219
367696:8786,05/18/23 14:31:37,1919,HLT_PFJet200_TimeGt2p5ns_v1,0.656992041,0.624000388
367699:8786,05/19/23 03:14:54,151,HLT_PFJet200_TimeGt2p5ns_v1,0.029717190,0.028963163
367730:8794,05/19/23 17:40:18,515,HLT_PFJet200_TimeGt2p5ns_v1,0.203167131,0.189555572
367742:8796,05/20/23 03:16:40,405,HLT_PFJet200_TimeGt2p5ns_v1,0.159539695,0.152179980
367758:8804,05/21/23 03:47:38,716,HLT_PFJet200_TimeGt2p5ns_v1,0.288804695,0.274427651
367770:8807,05/21/23 14:39:39,152,HLT_PFJet200_TimeGt2p5ns_v1,0.047272820,0.044077352
367771:8807,05/21/23 15:40:12,91,HLT_PFJet200_TimeGt2p5ns_v1,0.042964261,0.040266491
367772:8807,05/21/23 16:17:10,6,HLT_PFJet200_TimeGt2p5ns_v1,0.002770678,0.002164857
367790:8811,05/22/23 02:56:11,160,HLT_PFJet200_TimeGt2p5ns_v1,0.053035881,0.049416661
367831:8816,05/22/23 17:58:39,452,HLT_PFJet200_TimeGt2p5ns_v1,0.192855604,0.182679452
367836:8817,05/23/23 00:06:34,541,HLT_PFJet200_TimeGt2p5ns_v1,0.232164118,0.220198411
367838:8817,05/23/23 03:40:32,793,HLT_PFJet200_TimeGt2p5ns_v1,0.338327581,0.322013794
367840:8817,05/23/23 08:52:14,570,HLT_PFJet200_TimeGt2p5ns_v1,0.171980271,0.165717581
367881:8821,05/23/23 23:38:10,139,HLT_PFJet200_TimeGt2p5ns_v1,0.049871852,0.047283134
367883:8821,05/24/23 00:40:39,1050,HLT_PFJet200_TimeGt2p5ns_v1,0.493673142,0.467494630
367884:8821,05/24/23 07:31:56,1011,HLT_PFJet200_TimeGt2p5ns_v1,0.327405402,0.315368011
367902:8822,05/24/23 17:32:35,232,HLT_PFJet200_TimeGt2p5ns_v1,0.091234799,0.085914534
367904:8822,05/24/23 19:07:59,103,HLT_PFJet200_TimeGt2p5ns_v1,0.049538312,0.044639218
367905:8822,05/24/23 19:51:09,48,HLT_PFJet200_TimeGt2p5ns_v1,0.022976141,0.021327874
367906:8822,05/24/23 20:15:19,344,HLT_PFJet200_TimeGt2p5ns_v1,0.165365252,0.151127095
367907:8822,05/24/23 22:31:39,119,HLT_PFJet200_TimeGt2p5ns_v1,0.057023807,0.050965688
367908:8822,05/24/23 23:20:48,358,HLT_PFJet200_TimeGt2p5ns_v1,0.153053797,0.143386752
367910:8822,05/25/23 01:44:16,593,HLT_PFJet200_TimeGt2p5ns_v1,0.197825325,0.191021280
368223:8850,05/30/23 17:28:58,436,HLT_PFJet200_TimeGt2p5ns_v1,0.050370672,0.043783000
368224:8850,05/30/23 20:22:22,57,HLT_PFJet200_TimeGt2p5ns_v1,0.006972631,0.006488300
368229:8853,05/31/23 00:15:18,518,HLT_PFJet200_TimeGt2p5ns_v1,0.097663108,0.092994694
368318:8858,06/01/23 13:07:55,283,HLT_PFJet200_TimeGt2p5ns_v1,0.067344042,0.063613427
368320:8858,06/01/23 14:59:30,285,HLT_PFJet200_TimeGt2p5ns_v1,0.081224385,0.077936096
368321:8858,06/01/23 16:51:29,337,HLT_PFJet200_TimeGt2p5ns_v1,0.082320036,0.078760411
368332:8860,06/01/23 22:20:51,14,HLT_PFJet200_TimeGt2p5ns_v1,0.002406337,0.002320237
368333:8860,06/01/23 22:28:24,25,HLT_PFJet200_TimeGt2p5ns_v1,0.004883490,0.004056703
368343:8860,06/02/23 00:57:27,328,HLT_PFJet200_TimeGt2p5ns_v1,0.099805256,0.095450439
368382:8863,06/02/23 16:02:35,756,HLT_PFJet200_TimeGt2p5ns_v1,0.220376467,0.209125177
368384:8863,06/02/23 21:15:40,44,HLT_PFJet200_TimeGt2p5ns_v1,0.011935777,0.011265294
368388:8865,06/03/23 00:21:46,1429,HLT_PFJet200_TimeGt2p5ns_v1,0.376066346,0.358221169
368389:8865,06/03/23 09:40:43,198,HLT_PFJet200_TimeGt2p5ns_v1,0.035543423,0.034342732
368400:8866,06/03/23 12:50:31,232,HLT_PFJet200_TimeGt2p5ns_v1,0.068427185,0.064447748
368410:8870,06/03/23 23:48:50,1453,HLT_PFJet200_TimeGt2p5ns_v1,0.439304867,0.417370309
368412:8870,06/04/23 09:25:10,92,HLT_PFJet200_TimeGt2p5ns_v1,0.018166266,0.017456198
368423:8872,06/04/23 14:14:19,474,HLT_PFJet200_TimeGt2p5ns_v1,0.198781598,0.189347863
368451:8873,06/04/23 23:18:32,144,HLT_PFJet200_TimeGt2p5ns_v1,0.061622407,0.056783796
368453:8873,06/05/23 00:22:36,5,HLT_PFJet200_TimeGt2p5ns_v1,0.002011771,0.000300454
368454:8873,06/05/23 00:26:43,1165,HLT_PFJet200_TimeGt2p5ns_v1,0.342980526,0.329187857
368489:8877,06/05/23 13:06:06,1537,HLT_PFJet200_TimeGt2p5ns_v1,0.539098238,0.517106946
368546:8880,06/06/23 04:02:45,659,HLT_PFJet200_TimeGt2p5ns_v1,0.296802198,0.276815624
368547:8880,06/06/23 08:21:16,700,HLT_PFJet200_TimeGt2p5ns_v1,0.255720823,0.235093584
368548:8880,06/06/23 13:02:11,1038,HLT_PFJet200_TimeGt2p5ns_v1,0.246853325,0.238039857
368566:8882,06/06/23 22:37:56,1195,HLT_PFJet200_TimeGt2p5ns_v1,0.499233464,0.471112732
368567:8882,06/07/23 06:24:21,433,HLT_PFJet200_TimeGt2p5ns_v1,0.129989868,0.124275369
368609:8885,06/08/23 00:28:47,999,HLT_PFJet200_TimeGt2p5ns_v1,0.418235362,0.399070249
368611:8885,06/08/23 07:09:42,381,HLT_PFJet200_TimeGt2p5ns_v1,0.121286773,0.116765720
368613:8885,06/08/23 09:55:55,260,HLT_PFJet200_TimeGt2p5ns_v1,0.068717984,0.066413642
368636:8887,06/08/23 21:31:45,769,HLT_PFJet200_TimeGt2p5ns_v1,0.325408380,0.310599651
368669:8891,06/09/23 13:10:40,369,HLT_PFJet200_TimeGt2p5ns_v1,0.162414673,0.154399659
368670:8891,06/09/23 15:36:19,258,HLT_PFJet200_TimeGt2p5ns_v1,0.119625029,0.112516689
368672:8891,06/09/23 17:40:15,866,HLT_PFJet200_TimeGt2p5ns_v1,0.299454810,0.287164876
368674:8891,06/10/23 00:29:40,11,HLT_PFJet200_TimeGt2p5ns_v1,0.002717570,0.002339209
368675:8891,06/10/23 00:36:10,50,HLT_PFJet200_TimeGt2p5ns_v1,0.012082467,0.010842276
