#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
355443:7966,07/11/22 18:25:07,240,HLT_DiPFJetAve320_v14,0.000083807,0.000080203
355444:7966,07/11/22 19:59:14,153,HLT_DiPFJetAve320_v14,0.000053278,0.000051130
355445:7966,07/11/22 21:00:53,242,HLT_DiPFJetAve320_v14,0.000065028,0.000062979
355558:7969,07/13/22 00:56:21,288,HLT_DiPFJetAve320_v14,0.000509994,0.000481536
355559:7969,07/13/22 02:50:34,162,HLT_DiPFJetAve320_v14,0.000294878,0.000280997
355679:7978,07/14/22 16:58:45,59,HLT_DiPFJetAve320_v14,0.000047927,0.000046194
355680:7978,07/14/22 17:24:25,1651,HLT_DiPFJetAve320_v14,0.002076050,0.001996459
355768:8007,07/18/22 03:28:57,45,HLT_DiPFJetAve320_v14,0.000055666,0.000050244
355769:8007,07/18/22 03:48:39,541,HLT_DiPFJetAve320_v14,0.000699940,0.000661881
355862:8016,07/19/22 18:12:03,13,HLT_DiPFJetAve320_v15,0.000033019,0.000026091
355863:8016,07/19/22 18:19:43,14,HLT_DiPFJetAve320_v15,0.000035010,0.000030734
355870:8017,07/19/22 23:02:43,37,HLT_DiPFJetAve320_v15,0.000075439,0.000065169
355871:8017,07/19/22 23:17:54,5,HLT_DiPFJetAve320_v15,0.000006975,0.000006193
355872:8017,07/19/22 23:24:45,1197,HLT_DiPFJetAve320_v15,0.003244257,0.002902943
355892:8018,07/20/22 10:25:02,184,HLT_DiPFJetAve320_v15,0.000469671,0.000449323
355942:8023,07/21/22 06:46:45,187,HLT_DiPFJetAve320_v15,0.000060376,0.000056925
355912:8019,07/20/22 14:18:53,158,HLT_DiPFJetAve320_v15,0.000417200,0.000375005
355913:8019,07/20/22 15:22:09,106,HLT_DiPFJetAve320_v15,0.000263397,0.000243410
355921:8020,07/20/22 18:50:02,405,HLT_DiPFJetAve320_v15,0.001024714,0.000950151
355933:8022,07/21/22 02:06:05,374,HLT_DiPFJetAve320_v15,0.000029869,0.000029572
355988:8027,07/21/22 23:03:32,44,HLT_DiPFJetAve320_v15,0.000143122,0.000115923
355989:8027,07/21/22 23:23:47,24,HLT_DiPFJetAve320_v15,0.000094910,0.000052839
355998:8027,07/22/22 01:35:51,35,HLT_DiPFJetAve320_v15,0.000128160,0.000110397
355999:8027,07/22/22 01:51:17,9,HLT_DiPFJetAve320_v15,0.000032282,0.000026931
356004:8027,07/22/22 04:04:14,19,HLT_DiPFJetAve320_v15,0.000058979,0.000056592
356005:8027,07/22/22 04:14:46,187,HLT_DiPFJetAve320_v15,0.000526314,0.000506937
356043:8030,07/22/22 18:00:07,65,HLT_DiPFJetAve320_v15,0.000284510,0.000232811
356071:8033,07/23/22 12:43:15,155,HLT_DiPFJetAve320_v15,0.000726415,0.000637376
356074:8033,07/23/22 15:21:04,26,HLT_DiPFJetAve320_v15,0.000132359,0.000125182
356075:8033,07/23/22 15:57:05,125,HLT_DiPFJetAve320_v15,0.000630969,0.000579917
356076:8033,07/23/22 16:56:57,152,HLT_DiPFJetAve320_v15,0.000777451,0.000714484
356077:8033,07/23/22 17:58:32,472,HLT_DiPFJetAve320_v15,0.002164004,0.002074286
356135:8043,07/25/22 11:06:59,26,HLT_DiPFJetAve320_v15,0.000120206,0.000109369
356309:8057,07/27/22 17:56:02,124,HLT_DiPFJetAve320_v15,0.000491267,0.000456166
356316:8058,07/27/22 21:40:02,141,HLT_DiPFJetAve320_v15,0.000395061,0.000387081
356322:8059,07/28/22 01:35:06,19,HLT_DiPFJetAve320_v15,0.000094988,0.000086035
356323:8059,07/28/22 01:45:01,649,HLT_DiPFJetAve320_v15,0.003159850,0.003003507
356371:8062,07/28/22 16:46:34,16,HLT_DiPFJetAve320_v15,0.000076858,0.000064702
356375:8063,07/28/22 19:04:41,68,HLT_DiPFJetAve320_v15,0.000367413,0.000272467
356378:8063,07/28/22 20:10:25,295,HLT_DiPFJetAve320_v15,0.001801566,0.001732683
356381:8063,07/28/22 22:10:47,1193,HLT_DiPFJetAve320_v15,0.005556776,0.005473351
356383:8063,07/29/22 06:04:41,33,HLT_DiPFJetAve320_v15,0.000121178,0.000119497
