#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
355443:7966,07/11/22 18:25:07,240,HLT_PFJet400_v20,0.000125710,0.000120305
355444:7966,07/11/22 19:59:14,153,HLT_PFJet400_v20,0.000079917,0.000076695
355445:7966,07/11/22 21:00:53,242,HLT_PFJet400_v20,0.000097542,0.000094469
355558:7969,07/13/22 00:56:21,288,HLT_PFJet400_v20,0.000764992,0.000722305
355559:7969,07/13/22 02:50:34,162,HLT_PFJet400_v20,0.000442317,0.000421496
355679:7978,07/14/22 16:58:45,59,HLT_PFJet400_v20,0.000071891,0.000069291
355680:7978,07/14/22 17:24:25,1651,HLT_PFJet400_v20,0.003114075,0.002994688
355768:8007,07/18/22 03:28:57,45,HLT_PFJet400_v20,0.000083499,0.000075367
355769:8007,07/18/22 03:48:39,541,HLT_PFJet400_v20,0.001049909,0.000992822
355862:8016,07/19/22 18:12:03,13,HLT_PFJet400_v21,0.000049529,0.000039137
355863:8016,07/19/22 18:19:43,14,HLT_PFJet400_v21,0.000052515,0.000046100
355870:8017,07/19/22 23:02:43,37,HLT_PFJet400_v21,0.000113158,0.000097754
355871:8017,07/19/22 23:17:54,5,HLT_PFJet400_v21,0.000010462,0.000009289
355872:8017,07/19/22 23:24:45,1197,HLT_PFJet400_v21,0.004866386,0.004354414
355892:8018,07/20/22 10:25:02,184,HLT_PFJet400_v21,0.000704507,0.000673985
355942:8023,07/21/22 06:46:45,187,HLT_PFJet400_v21,0.000090564,0.000085387
355912:8019,07/20/22 14:18:53,158,HLT_PFJet400_v21,0.000625801,0.000562508
355913:8019,07/20/22 15:22:09,106,HLT_PFJet400_v21,0.000395096,0.000365116
355921:8020,07/20/22 18:50:02,405,HLT_PFJet400_v21,0.001537071,0.001425226
355933:8022,07/21/22 02:06:05,374,HLT_PFJet400_v21,0.000044804,0.000044358
355988:8027,07/21/22 23:03:32,44,HLT_PFJet400_v21,0.000214683,0.000173884
355989:8027,07/21/22 23:23:47,24,HLT_PFJet400_v21,0.000142365,0.000079259
355998:8027,07/22/22 01:35:51,35,HLT_PFJet400_v21,0.000192239,0.000165596
355999:8027,07/22/22 01:51:17,9,HLT_PFJet400_v21,0.000048423,0.000040396
356004:8027,07/22/22 04:04:14,19,HLT_PFJet400_v21,0.000088468,0.000084888
356005:8027,07/22/22 04:14:46,187,HLT_PFJet400_v21,0.000789471,0.000760405
356043:8030,07/22/22 18:00:07,65,HLT_PFJet400_v21,0.000426765,0.000349217
356071:8033,07/23/22 12:43:15,155,HLT_PFJet400_v21,0.001089623,0.000956063
356074:8033,07/23/22 15:21:04,26,HLT_PFJet400_v21,0.000198539,0.000187773
356075:8033,07/23/22 15:57:05,125,HLT_PFJet400_v21,0.000946454,0.000869876
356076:8033,07/23/22 16:56:57,152,HLT_PFJet400_v21,0.001166176,0.001071725
356077:8033,07/23/22 17:58:32,472,HLT_PFJet400_v21,0.003246006,0.003111429
356135:8043,07/25/22 11:06:59,26,HLT_PFJet400_v21,0.000180309,0.000164053
356309:8057,07/27/22 17:56:02,124,HLT_PFJet400_v21,0.000736901,0.000684249
356316:8058,07/27/22 21:40:02,141,HLT_PFJet400_v21,0.000592592,0.000580622
356322:8059,07/28/22 01:35:06,19,HLT_PFJet400_v21,0.000142481,0.000129053
356323:8059,07/28/22 01:45:01,649,HLT_PFJet400_v21,0.004739775,0.004505261
356371:8062,07/28/22 16:46:34,16,HLT_PFJet400_v21,0.000115286,0.000097052
356375:8063,07/28/22 19:04:41,68,HLT_PFJet400_v21,0.000551119,0.000408701
356378:8063,07/28/22 20:10:25,295,HLT_PFJet400_v21,0.002702349,0.002599025
356381:8063,07/28/22 22:10:47,1193,HLT_PFJet400_v21,0.008335164,0.008210027
356383:8063,07/29/22 06:04:41,33,HLT_PFJet400_v21,0.000181767,0.000179245
356385:8063,07/29/22 06:26:25,30,HLT_PFJet400_v21,0.000165644,0.000154246
356386:8063,07/29/22 06:41:02,122,HLT_PFJet400_v21,0.000551407,0.000543922
356426:8067,07/29/22 13:50:08,22,HLT_PFJet400_v21,0.000194694,0.000160602
356428:8067,07/29/22 14:11:32,300,HLT_PFJet400_v21,0.002984710,0.002863720
356433:8067,07/29/22 17:20:28,310,HLT_PFJet400_v21,0.003104045,0.002988465
356434:8067,07/29/22 19:22:54,13,HLT_PFJet400_v21,0.000121893,0.000107298
356435:8067,07/29/22 19:31:01,4,HLT_PFJet400_v21,0.000037256,0.000027414
356446:8068,07/29/22 22:05:30,614,HLT_PFJet400_v21,0.005992875,0.005800361
356523:8076,07/31/22 18:51:42,866,HLT_PFJet400_v21,0.010252326,0.010059068
356531:8076,08/01/22 02:10:15,56,HLT_PFJet400_v21,0.000569956,0.000560778
356563:8078,08/01/22 14:49:18,294,HLT_PFJet400_v21,0.003308835,0.003242299
356568:8079,08/01/22 18:52:46,23,HLT_PFJet400_v21,0.000232188,0.000199965
356569:8079,08/01/22 19:05:00,250,HLT_PFJet400_v21,0.002929666,0.002832041
356570:8079,08/01/22 20:47:20,98,HLT_PFJet400_v21,0.001219892,0.001193520
356576:8081,08/02/22 05:11:08,183,HLT_PFJet400_v21,0.001698356,0.001625782
356578:8081,08/02/22 06:39:29,865,HLT_PFJet400_v21,0.009836585,0.009658276
356580:8081,08/02/22 12:21:24,50,HLT_PFJet400_v21,0.000492455,0.000483574
356582:8081,08/02/22 13:25:57,98,HLT_PFJet400_v21,0.000900172,0.000891687
356614:8083,08/02/22 18:26:15,50,HLT_PFJet400_v21,0.000579597,0.000492954
356615:8083,08/02/22 18:53:13,1297,HLT_PFJet400_v21,0.014725474,0.014438063
356619:8083,08/03/22 03:31:02,173,HLT_PFJet400_v21,0.001516313,0.001499661
356810:8094,08/05/22 02:20:11,120,HLT_PFJet400_v21,0.001632021,0.001591729
356811:8094,08/05/22 03:13:06,44,HLT_PFJet400_v21,0.000835711,0.000804802
356812:8094,08/05/22 03:35:55,107,HLT_PFJet400_v21,0.001937685,0.001876083
356813:8094,08/05/22 04:22:46,54,HLT_PFJet400_v21,0.000938818,0.000908807
356814:8094,08/05/22 04:48:52,669,HLT_PFJet400_v21,0.009947595,0.009756931
356815:8094,08/05/22 09:13:01,98,HLT_PFJet400_v21,0.001221521,0.001195767
356824:8094,08/05/22 10:39:04,66,HLT_PFJet400_v21,0.000651178,0.000592515
356908:8098,08/06/22 01:30:07,26,HLT_PFJet400_v21,0.000477820,0.000445854
356919:8099,08/06/22 03:56:45,88,HLT_PFJet400_v21,0.001373777,0.001323572
356937:8100,08/06/22 14:02:16,119,HLT_PFJet400_v21,0.001852880,0.001770012
356946:8102,08/06/22 19:52:44,129,HLT_PFJet400_v21,0.002415948,0.002155880
356947:8102,08/06/22 20:46:12,350,HLT_PFJet400_v21,0.005925146,0.005662643
356948:8102,08/06/22 23:03:58,88,HLT_PFJet400_v21,0.001347483,0.001246618
356949:8102,08/06/22 23:40:25,94,HLT_PFJet400_v21,0.001375992,0.001336441
356951:8102,08/07/22 00:29:25,274,HLT_PFJet400_v21,0.003749046,0.003670817
356954:8102,08/07/22 02:28:59,364,HLT_PFJet400_v21,0.004389327,0.004247774
356955:8102,08/07/22 04:51:58,380,HLT_PFJet400_v21,0.004034940,0.003956970
356956:8102,08/07/22 07:20:44,109,HLT_PFJet400_v21,0.000943034,0.000935263
356968:8103,08/07/22 11:00:07,172,HLT_PFJet400_v21,0.003067369,0.002948143
356969:8103,08/07/22 12:14:36,236,HLT_PFJet400_v21,0.004356870,0.004140674
356970:8103,08/07/22 13:48:42,366,HLT_PFJet400_v21,0.006087007,0.005931726
356998:8106,08/08/22 06:36:19,5,HLT_PFJet400_v21,0.000103747,0.000097826
356999:8106,08/08/22 06:44:07,58,HLT_PFJet400_v21,0.001169291,0.001048155
357000:8106,08/08/22 07:08:08,50,HLT_PFJet400_v21,0.000749692,0.000682377
357001:8106,08/08/22 07:29:31,183,HLT_PFJet400_v21,0.003286882,0.003179593
357079:8112,08/09/22 04:42:08,22,HLT_PFJet400_v21,0.000528111,0.000463137
357080:8112,08/09/22 04:52:58,616,HLT_PFJet400_v21,0.012397019,0.011966039
357081:8112,08/09/22 09:12:46,759,HLT_PFJet400_v21,0.011262922,0.011033272
357101:8113,08/09/22 18:11:07,50,HLT_PFJet400_v21,0.001125063,0.001071990
357102:8113,08/09/22 18:48:55,105,HLT_PFJet400_v21,0.002269070,0.002168578
357104:8113,08/09/22 19:59:35,4,HLT_PFJet400_v21,0.000081871,0.000078200
357106:8113,08/09/22 20:26:05,60,HLT_PFJet400_v21,0.001175303,0.001063917
357112:8113,08/09/22 21:05:03,519,HLT_PFJet400_v21,0.008783367,0.008386657
357268:8115,08/10/22 19:34:00,74,HLT_PFJet400_v21,0.001455906,0.001314854
357271:8115,08/10/22 20:10:57,1569,HLT_PFJet400_v21,0.027979479,0.026055955
357328:8118,08/11/22 19:45:57,62,HLT_PFJet400_v21,0.001168460,0.001024200
357329:8118,08/11/22 20:13:21,668,HLT_PFJet400_v21,0.014494196,0.013570438
357330:8118,08/12/22 00:34:27,157,HLT_PFJet400_v21,0.002894544,0.002653198
357331:8118,08/12/22 01:38:29,23,HLT_PFJet400_v21,0.000405558,0.000347595
357332:8118,08/12/22 01:50:29,430,HLT_PFJet400_v21,0.006895117,0.006118805
357333:8118,08/12/22 04:41:18,207,HLT_PFJet400_v21,0.002802428,0.002688794
357401:8120,08/12/22 18:57:25,617,HLT_PFJet400_v21,0.010747931,0.010458860
357406:8121,08/13/22 02:47:20,125,HLT_PFJet400_v21,0.002201026,0.002082709
357438:8124,08/13/22 14:37:25,196,HLT_PFJet400_v21,0.004168481,0.003859033
357440:8124,08/13/22 16:04:46,354,HLT_PFJet400_v21,0.007539974,0.007100649
357441:8124,08/13/22 18:25:23,83,HLT_PFJet400_v21,0.001588077,0.001544809
357442:8124,08/13/22 19:03:01,1373,HLT_PFJet400_v21,0.019868064,0.019347927
357447:8125,08/14/22 06:45:20,11,HLT_PFJet400_v21,0.000172658,0.000150340
357472:8128,08/14/22 18:42:00,27,HLT_PFJet400_v21,0.000466600,0.000448882
357478:8128,08/15/22 03:49:42,8,HLT_PFJet400_v21,0.000141553,0.000100423
357479:8128,08/15/22 03:54:43,1046,HLT_PFJet400_v21,0.021559706,0.020495357
357482:8128,08/15/22 10:48:28,205,HLT_PFJet400_v21,0.003205171,0.003114202
357538:8132,08/15/22 20:37:19,25,HLT_PFJet400_v21,0.000412086,0.000338713
357542:8132,08/15/22 20:57:04,251,HLT_PFJet400_v21,0.005751700,0.005209748
357550:8132,08/15/22 22:37:57,36,HLT_PFJet400_v21,0.000802851,0.000732830
357610:8136,08/17/22 05:34:23,191,HLT_PFJet400_v21,0.002996868,0.002819607
357611:8136,08/17/22 06:50:12,412,HLT_PFJet400_v21,0.007222924,0.006879326
357612:8136,08/17/22 09:32:56,736,HLT_PFJet400_v21,0.010110888,0.009703490
357613:8136,08/17/22 14:22:26,256,HLT_PFJet400_v21,0.002916250,0.002844773
357688:8142,08/19/22 01:18:59,380,HLT_PFJet400_v21,0.008699022,0.008058568
357696:8143,08/19/22 06:53:22,359,HLT_PFJet400_v21,0.008252423,0.007669569
357697:8143,08/19/22 09:24:42,39,HLT_PFJet400_v21,0.000869944,0.000788465
357698:8143,08/19/22 09:56:20,63,HLT_PFJet400_v21,0.001345568,0.001157333
357699:8143,08/19/22 10:23:21,30,HLT_PFJet400_v21,0.000620712,0.000573188
357700:8143,08/19/22 10:36:51,757,HLT_PFJet400_v21,0.013377402,0.013010100
357701:8143,08/19/22 15:34:11,310,HLT_PFJet400_v21,0.004393631,0.004310007
357705:8143,08/19/22 18:48:46,202,HLT_PFJet400_v21,0.002494656,0.002403171
357706:8143,08/19/22 20:11:20,161,HLT_PFJet400_v21,0.001713319,0.001675993
357720:8144,08/19/22 23:22:19,61,HLT_PFJet400_v21,0.001189602,0.001109211
357732:8146,08/20/22 10:01:56,128,HLT_PFJet400_v21,0.002922344,0.002549967
357734:8146,08/20/22 11:04:44,300,HLT_PFJet400_v21,0.007315284,0.006779073
357735:8146,08/20/22 13:02:37,1123,HLT_PFJet400_v21,0.020573401,0.019859066
357754:8147,08/20/22 22:52:35,117,HLT_PFJet400_v21,0.002363592,0.002078743
357756:8147,08/20/22 23:44:38,425,HLT_PFJet400_v21,0.009858390,0.009243400
357757:8147,08/21/22 02:31:13,9,HLT_PFJet400_v21,0.000188718,0.000131933
357758:8147,08/21/22 02:37:20,85,HLT_PFJet400_v21,0.001737360,0.001573140
357759:8147,08/21/22 03:12:43,70,HLT_PFJet400_v21,0.001373986,0.001277162
357766:8148,08/21/22 07:27:46,115,HLT_PFJet400_v21,0.002584930,0.002292852
357777:8148,08/21/22 14:05:36,85,HLT_PFJet400_v21,0.001489335,0.001448674
357778:8148,08/21/22 14:43:18,358,HLT_PFJet400_v21,0.005693618,0.005432783
357779:8148,08/21/22 17:05:47,74,HLT_PFJet400_v21,0.001081394,0.001048719
357781:8148,08/21/22 17:44:36,10,HLT_PFJet400_v21,0.000140115,0.000129914
357802:8149,08/21/22 20:59:37,164,HLT_PFJet400_v21,0.003591736,0.003304979
357803:8149,08/21/22 22:05:02,153,HLT_PFJet400_v21,0.003481492,0.003284884
357804:8149,08/21/22 23:06:52,23,HLT_PFJet400_v21,0.000524967,0.000479781
357805:8149,08/21/22 23:17:38,88,HLT_PFJet400_v21,0.001953291,0.001845173
357806:8149,08/21/22 23:53:44,56,HLT_PFJet400_v21,0.001049500,0.000973129
357807:8149,08/22/22 00:20:46,244,HLT_PFJet400_v21,0.005093199,0.004860050
357808:8149,08/22/22 01:57:54,17,HLT_PFJet400_v21,0.000330471,0.000269130
357809:8149,08/22/22 02:06:38,41,HLT_PFJet400_v21,0.000794118,0.000751131
357812:8149,08/22/22 02:23:37,50,HLT_PFJet400_v21,0.000951113,0.000907569
357813:8149,08/22/22 02:44:13,293,HLT_PFJet400_v21,0.005198855,0.004947940
357814:8149,08/22/22 04:39:13,212,HLT_PFJet400_v21,0.003409448,0.003180454
357815:8149,08/22/22 06:04:22,944,HLT_PFJet400_v21,0.012447678,0.012124528
357898:8151,08/23/22 02:26:33,313,HLT_PFJet400_v21,0.007022873,0.006566988
357899:8151,08/23/22 04:29:12,637,HLT_PFJet400_v21,0.012211554,0.011632315
357900:8151,08/23/22 08:38:20,516,HLT_PFJet400_v21,0.007719465,0.007370253
359569:8210,09/29/22 14:40:17,83,HLT_PFJet400_v22,0.000083437,0.000082088
359571:8210,09/29/22 15:29:19,153,HLT_PFJet400_v22,0.000150363,0.000146779
359575:8210,09/29/22 16:41:25,83,HLT_PFJet400_v22,0.000080339,0.000079073
359595:8211,09/30/22 00:53:50,273,HLT_PFJet400_v22,0.000398333,0.000390482
359597:8211,09/30/22 02:45:13,94,HLT_PFJet400_v22,0.000134951,0.000133258
359602:8212,09/30/22 05:24:24,74,HLT_PFJet400_v22,0.000368589,0.000339536
359609:8212,09/30/22 08:00:32,25,HLT_PFJet400_v22,0.000127872,0.000104525
359612:8212,09/30/22 08:31:57,12,HLT_PFJet400_v22,0.000059240,0.000047465
359661:8214,09/30/22 14:54:53,81,HLT_PFJet400_v22,0.000596710,0.000566839
359685:8216,09/30/22 22:05:59,132,HLT_PFJet400_v22,0.001312683,0.001299805
359686:8216,09/30/22 23:11:45,934,HLT_PFJet400_v22,0.007155675,0.007101293
359691:8220,10/01/22 10:46:50,121,HLT_PFJet400_v22,0.002392116,0.002284805
359693:8220,10/01/22 12:12:09,604,HLT_PFJet400_v22,0.010508708,0.010135817
359694:8220,10/01/22 16:13:37,1080,HLT_PFJet400_v22,0.013774381,0.013459182
359699:8221,10/02/22 02:39:50,1856,HLT_PFJet400_v22,0.026348953,0.025536010
359718:8222,10/02/22 20:52:32,366,HLT_PFJet400_v22,0.007851564,0.007539060
359750:8223,10/03/22 11:38:36,135,HLT_PFJet400_v22,0.003105850,0.002998365
359751:8223,10/03/22 13:00:20,993,HLT_PFJet400_v22,0.019825264,0.018990984
359762:8225,10/03/22 23:15:14,223,HLT_PFJet400_v22,0.005202151,0.004975257
359763:8225,10/04/22 00:48:18,458,HLT_PFJet400_v22,0.009767649,0.009396163
359764:8225,10/04/22 04:05:26,1084,HLT_PFJet400_v22,0.016475721,0.015900514
359776:8226,10/04/22 13:35:49,329,HLT_PFJet400_v22,0.000013193,0.000013139
359806:8228,10/04/22 22:42:28,369,HLT_PFJet400_v22,0.009362966,0.008937971
359808:8228,10/05/22 01:14:08,46,HLT_PFJet400_v22,0.001107442,0.001028444
359809:8228,10/05/22 01:32:58,43,HLT_PFJet400_v22,0.001011890,0.000950455
359810:8228,10/05/22 01:51:08,183,HLT_PFJet400_v22,0.004080726,0.003864955
359812:8228,10/05/22 03:09:00,227,HLT_PFJet400_v22,0.004611683,0.004390036
359814:8228,10/05/22 04:49:10,366,HLT_PFJet400_v22,0.006514686,0.006280298
359870:8230,10/05/22 19:06:37,6,HLT_PFJet400_v22,0.000150892,0.000138629
359871:8230,10/05/22 19:13:55,228,HLT_PFJet400_v22,0.006493817,0.006122380
359887:8232,10/06/22 05:08:20,473,HLT_PFJet400_v22,0.000019604,0.000019528
359899:8233,10/06/22 10:25:21,287,HLT_PFJet400_v22,0.000520896,0.000483256
359903:8233,10/06/22 12:28:03,12,HLT_PFJet400_v22,0.000019745,0.000018854
