#Data tag : 24v2 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
367619:8782,05/17/23 08:19:47,577,HLT_PFJetFwd400_v22,0.188631859,0.181886391
367615:8782,05/17/23 02:49:11,432,HLT_PFJetFwd400_v22,0.171091610,0.162169953
367554:8775,05/16/23 02:39:53,312,HLT_PFJetFwd400_v22,0.129329921,0.122434114
367553:8775,05/15/23 22:27:38,644,HLT_PFJetFwd400_v22,0.273802199,0.259564737
367552:8775,05/15/23 22:21:36,11,HLT_PFJetFwd400_v22,0.001121262,0.000882742
367516:8773,05/15/23 09:48:44,1236,HLT_PFJetFwd400_v22,0.434037529,0.410243723
367515:8773,05/15/23 05:38:07,625,HLT_PFJetFwd400_v22,0.250628410,0.232532320
367477:8771,05/14/23 14:23:22,1289,HLT_PFJetFwd400_v22,0.406144047,0.390471277
367475:8771,05/14/23 10:33:10,579,HLT_PFJetFwd400_v22,0.239237065,0.219244372
367416:8754,05/13/23 03:40:55,55,HLT_PFJetFwd400_v22,0.012354221,0.011794202
367415:8754,05/13/23 02:52:02,97,HLT_PFJetFwd400_v22,0.022721464,0.021993696
367413:8754,05/12/23 18:13:16,1294,HLT_PFJetFwd400_v22,0.428832649,0.404715350
367337:8746,05/11/23 12:49:42,1046,HLT_PFJetFwd400_v22,0.298584935,0.287434662
367336:8746,05/11/23 11:40:58,169,HLT_PFJetFwd400_v22,0.066415947,0.063212319
367315:8741,05/10/23 21:11:42,893,HLT_PFJetFwd400_v22,0.258553731,0.247460493
367314:8741,05/10/23 20:55:00,20,HLT_PFJetFwd400_v22,0.006857539,0.006277161
367312:8741,05/10/23 19:23:55,216,HLT_PFJetFwd400_v22,0.045472716,0.042630219
367271:8739,05/10/23 12:08:10,135,HLT_PFJetFwd400_v22,0.030576981,0.029340572
367270:8739,05/10/23 05:48:56,961,HLT_PFJetFwd400_v22,0.288110739,0.273164889
367269:8739,05/10/23 05:33:29,33,HLT_PFJetFwd400_v22,0.011242439,0.009490568
367264:8738,05/09/23 19:31:14,847,HLT_PFJetFwd400_v22,0.229657019,0.218953398
367263:8738,05/09/23 19:23:59,12,HLT_PFJetFwd400_v22,0.004056192,0.003420834
367262:8738,05/09/23 17:32:02,262,HLT_PFJetFwd400_v22,0.089593040,0.083492649
367260:8738,05/09/23 16:06:48,187,HLT_PFJetFwd400_v22,0.052330358,0.049707530
367234:8736,05/09/23 06:33:08,501,HLT_PFJetFwd400_v22,0.130322670,0.125751165
367232:8736,05/08/23 23:59:29,996,HLT_PFJetFwd400_v22,0.323680607,0.309857849
367231:8736,05/08/23 23:48:31,22,HLT_PFJetFwd400_v22,0.007541358,0.006913092
367229:8736,05/08/23 23:25:47,34,HLT_PFJetFwd400_v22,0.011648891,0.010897560
367133:8731,05/08/23 01:12:46,275,HLT_PFJetFwd400_v22,0.083468828,0.080092046
367131:8731,05/08/23 00:12:34,149,HLT_PFJetFwd400_v22,0.039767131,0.038008307
367130:8731,05/07/23 23:05:47,153,HLT_PFJetFwd400_v22,0.043362510,0.041028318
367128:8731,05/07/23 22:54:20,7,HLT_PFJetFwd400_v22,0.002420475,0.002159831
367112:8730,05/07/23 09:19:36,1438,HLT_PFJetFwd400_v22,0.256673563,0.245232204
367104:8729,05/06/23 21:31:30,1082,HLT_PFJetFwd400_v22,0.192232382,0.184289842
367103:8729,05/06/23 21:02:02,64,HLT_PFJetFwd400_v22,0.014067565,0.012882764
367102:8729,05/06/23 20:28:48,75,HLT_PFJetFwd400_v22,0.016405628,0.015187518
367100:8729,05/06/23 18:09:21,346,HLT_PFJetFwd400_v22,0.069725878,0.065526260
367095:8728,05/06/23 11:29:02,564,HLT_PFJetFwd400_v22,0.116883247,0.110171875
367070:8724,05/05/23 20:59:27,83,HLT_PFJetFwd400_v22,0.007243037,0.007020906
367065:8723,05/05/23 15:09:08,262,HLT_PFJetFwd400_v22,0.024758197,0.022305187
367064:8723,05/05/23 12:00:27,323,HLT_PFJetFwd400_v22,0.019677577,0.017825320
367063:8723,05/05/23 11:50:58,15,HLT_PFJetFwd400_v22,0.000755384,0.000639382
366933:8701,05/03/23 00:56:24,1170,HLT_PFJetFwd400_v22,0.215049792,0.201234306
366841:8691,04/30/23 20:30:41,258,HLT_PFJetFwd400_v22,0.018837081,0.016867419
366840:8691,04/30/23 19:16:50,179,HLT_PFJetFwd400_v22,0.014203932,0.011968482
366833:8690,04/30/23 12:14:16,613,HLT_PFJetFwd400_v22,0.034791377,0.032493693
