#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
366727:8675,04/27/23 22:25:55,107,HLT_PFJet320_v23,0.000220334,0.000206166
366729:8675,04/28/23 00:38:32,388,HLT_PFJet320_v23,0.000886412,0.000833115
366801:8685,04/29/23 11:55:15,415,HLT_PFJet320_v23,0.000806668,0.000748371
366802:8685,04/29/23 14:38:53,22,HLT_PFJet320_v23,0.000038622,0.000035229
366804:8685,04/29/23 15:00:43,128,HLT_PFJet320_v23,0.000198980,0.000191801
366820:8686,04/29/23 18:20:25,364,HLT_PFJet320_v23,0.000775894,0.000704101
366821:8686,04/29/23 20:43:28,967,HLT_PFJet320_v23,0.001851483,0.001727801
366829:8690,04/30/23 08:56:23,215,HLT_PFJet320_v23,0.000415165,0.000376171
366832:8690,04/30/23 10:34:41,239,HLT_PFJet320_v23,0.000604764,0.000539917
366833:8690,04/30/23 12:14:15,613,HLT_PFJet320_v23,0.001101156,0.001027833
366838:8691,04/30/23 18:25:11,112,HLT_PFJet320_v23,0.000221713,0.000198236
366840:8691,04/30/23 19:16:50,179,HLT_PFJet320_v23,0.000460735,0.000388070
366841:8691,04/30/23 20:30:41,258,HLT_PFJet320_v23,0.000601303,0.000538262
366850:8692,05/01/23 01:02:36,141,HLT_PFJet320_v23,0.000312103,0.000280845
366933:8701,05/03/23 00:56:24,1170,HLT_PFJet320_v23,0.006851191,0.006409673
367062:8723,05/05/23 11:39:00,13,HLT_PFJet320_v23,0.000018540,0.000015690
367063:8723,05/05/23 11:50:57,15,HLT_PFJet320_v23,0.000023804,0.000020146
367064:8723,05/05/23 12:00:27,323,HLT_PFJet320_v23,0.000632072,0.000572509
367065:8723,05/05/23 15:09:07,262,HLT_PFJet320_v23,0.000580870,0.000524866
367070:8724,05/05/23 20:59:27,83,HLT_PFJet320_v23,0.000229375,0.000222331
367079:8725,05/06/23 03:51:50,713,HLT_PFJet320_v23,0.004103237,0.003847713
367095:8728,05/06/23 11:29:01,564,HLT_PFJet320_v23,0.003745871,0.003530760
367100:8729,05/06/23 18:09:21,346,HLT_PFJet320_v23,0.002234749,0.002099471
367102:8729,05/06/23 20:28:47,75,HLT_PFJet320_v23,0.000526689,0.000487539
367103:8729,05/06/23 21:02:02,64,HLT_PFJet320_v23,0.000451633,0.000413559
367104:8729,05/06/23 21:31:29,1082,HLT_PFJet320_v23,0.006131118,0.005877300
367111:8730,05/07/23 07:24:23,288,HLT_PFJet320_v23,0.001794585,0.001662419
367112:8730,05/07/23 09:19:35,1438,HLT_PFJet320_v23,0.008190227,0.007824345
367127:8731,05/07/23 20:42:33,333,HLT_PFJet320_v23,0.003196048,0.002975543
367128:8731,05/07/23 22:54:19,7,HLT_PFJet320_v23,0.000077806,0.000069433
367129:8731,05/07/23 23:01:53,3,HLT_PFJet320_v23,0.000032750,0.000031341
367130:8731,05/07/23 23:05:47,153,HLT_PFJet320_v23,0.001385431,0.001310610
367131:8731,05/08/23 00:12:33,149,HLT_PFJet320_v23,0.001271658,0.001215273
367133:8731,05/08/23 01:12:45,275,HLT_PFJet320_v23,0.002670479,0.002562443
367228:8736,05/08/23 21:46:35,239,HLT_PFJet320_v23,0.001858582,0.001747391
367229:8736,05/08/23 23:25:47,34,HLT_PFJet320_v23,0.000374613,0.000350450
367230:8736,05/08/23 23:44:56,1,HLT_PFJet320_v23,0.000010890,0.000009772
367231:8736,05/08/23 23:48:31,22,HLT_PFJet320_v23,0.000242542,0.000222338
367232:8736,05/08/23 23:59:29,996,HLT_PFJet320_v23,0.010389946,0.009946084
367234:8736,05/09/23 06:33:07,501,HLT_PFJet320_v23,0.004148858,0.004003291
367260:8738,05/09/23 16:06:48,187,HLT_PFJet320_v23,0.001673214,0.001589254
367262:8738,05/09/23 17:32:02,262,HLT_PFJet320_v23,0.002888733,0.002692021
367263:8738,05/09/23 19:23:59,12,HLT_PFJet320_v23,0.000130326,0.000109924
367264:8738,05/09/23 19:31:14,847,HLT_PFJet320_v23,0.007333602,0.006991313
367267:8739,05/10/23 03:37:29,278,HLT_PFJet320_v23,0.002110485,0.001972388
367269:8739,05/10/23 05:33:29,33,HLT_PFJet320_v23,0.000361466,0.000305116
367270:8739,05/10/23 05:48:55,961,HLT_PFJet320_v23,0.009219173,0.008740577
