#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
366727:8675,04/27/23 22:25:55,107,HLT_PFJet140_v22,0.000004582,0.000004288
366729:8675,04/28/23 00:38:32,388,HLT_PFJet140_v22,0.000018481,0.000017370
366801:8685,04/29/23 11:55:16,415,HLT_PFJet140_v22,0.000017305,0.000016056
366802:8685,04/29/23 14:38:53,22,HLT_PFJet140_v22,0.000000835,0.000000764
366804:8685,04/29/23 15:00:44,128,HLT_PFJet140_v22,0.000004292,0.000004145
366820:8686,04/29/23 18:20:26,364,HLT_PFJet140_v22,0.000016442,0.000014926
366821:8686,04/29/23 20:43:29,967,HLT_PFJet140_v22,0.000039690,0.000037052
366829:8690,04/30/23 08:56:23,215,HLT_PFJet140_v22,0.000008955,0.000008114
366832:8690,04/30/23 10:34:41,239,HLT_PFJet140_v22,0.000012928,0.000011542
366833:8690,04/30/23 12:14:16,613,HLT_PFJet140_v22,0.000023424,0.000021898
366838:8691,04/30/23 18:25:11,112,HLT_PFJet140_v22,0.000004700,0.000004204
366840:8691,04/30/23 19:16:50,179,HLT_PFJet140_v22,0.000009722,0.000008189
366841:8691,04/30/23 20:30:41,258,HLT_PFJet140_v22,0.000012702,0.000011380
366850:8692,05/01/23 01:02:36,141,HLT_PFJet140_v22,0.000006599,0.000005939
366933:8701,05/03/23 00:56:24,1170,HLT_PFJet140_v22,0.000144094,0.000134815
367062:8723,05/05/23 11:39:01,13,HLT_PFJet140_v22,0.000000397,0.000000336
367063:8723,05/05/23 11:50:58,15,HLT_PFJet140_v22,0.000000506,0.000000428
367064:8723,05/05/23 12:00:27,323,HLT_PFJet140_v22,0.000013304,0.000012050
367065:8723,05/05/23 15:09:08,262,HLT_PFJet140_v22,0.000012235,0.000011064
367070:8724,05/05/23 20:59:27,83,HLT_PFJet140_v22,0.000004835,0.000004687
367079:8725,05/06/23 03:51:51,713,HLT_PFJet140_v22,0.000086237,0.000080895
367095:8728,05/06/23 11:29:02,564,HLT_PFJet140_v22,0.000078267,0.000073775
367100:8729,05/06/23 18:09:21,346,HLT_PFJet140_v22,0.000046621,0.000043864
367102:8729,05/06/23 20:28:48,75,HLT_PFJet140_v22,0.000010989,0.000010177
367103:8729,05/06/23 21:02:02,64,HLT_PFJet140_v22,0.000009426,0.000008632
367104:8729,05/06/23 21:31:30,1082,HLT_PFJet140_v22,0.000128723,0.000123416
367111:8730,05/07/23 07:24:23,288,HLT_PFJet140_v22,0.000037474,0.000034715
367112:8730,05/07/23 09:19:36,1438,HLT_PFJet140_v22,0.000171728,0.000164071
367127:8731,05/07/23 20:42:33,333,HLT_PFJet140_v22,0.000066548,0.000061958
367128:8731,05/07/23 22:54:20,7,HLT_PFJet140_v22,0.000001620,0.000001445
367129:8731,05/07/23 23:01:54,3,HLT_PFJet140_v22,0.000000684,0.000000654
367130:8731,05/07/23 23:05:47,153,HLT_PFJet140_v22,0.000028912,0.000027355
367131:8731,05/08/23 00:12:34,149,HLT_PFJet140_v22,0.000026579,0.000025402
367133:8731,05/08/23 01:12:46,275,HLT_PFJet140_v22,0.000055689,0.000053435
