#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
378985:9474,04/06/24 00:24:34,768,HLT_PFJetFwd400_v26,0.000256997,0.000253446
378993:9475,04/06/24 08:01:17,79,HLT_PFJetFwd400_v26,0.000080483,0.000078608
379011:9475,04/06/24 11:58:18,399,HLT_PFJetFwd400_v26,0.000528650,0.000478000
379012:9475,04/06/24 14:37:43,73,HLT_PFJetFwd400_v26,0.000086414,0.000085233
379028:9476,04/06/24 19:56:15,534,HLT_PFJetFwd400_v26,0.000794943,0.000776391
379031:9476,04/07/24 00:02:34,289,HLT_PFJetFwd400_v26,0.000397055,0.000388769
379058:9479,04/07/24 09:34:30,826,HLT_PFJetFwd400_v26,0.010204197,0.009938545
379075:9483,04/08/24 02:29:09,375,HLT_PFJetFwd400_v26,0.004270156,0.004171347
379154:9485,04/08/24 22:13:02,1049,HLT_PFJetFwd400_v26,0.011836209,0.011546364
379238:9496,04/10/24 16:44:24,286,HLT_PFJetFwd400_v26,0.017759758,0.017144085
379243:9497,04/10/24 20:30:21,297,HLT_PFJetFwd400_v26,0.019732809,0.019406267
379252:9499,04/11/24 01:57:11,644,HLT_PFJetFwd400_v26,0.046225276,0.045144755
379253:9499,04/11/24 06:08:54,104,HLT_PFJetFwd400_v26,0.007978453,0.007869393
379338:9510,04/12/24 14:27:21,170,HLT_PFJetFwd400_v26,0.013040238,0.011799243
379355:9512,04/13/24 03:39:10,20,HLT_PFJetFwd400_v26,0.003057203,0.002905896
378985:9474,04/06/24 00:24:34,768,HLT_PFJetFwd40_v26,0.000001469,0.000001448
378993:9475,04/06/24 08:01:17,79,HLT_PFJetFwd40_v26,0.000000104,0.000000101
379011:9475,04/06/24 11:58:18,399,HLT_PFJetFwd40_v26,0.000000682,0.000000617
379012:9475,04/06/24 14:37:43,73,HLT_PFJetFwd40_v26,0.000000112,0.000000110
379028:9476,04/06/24 19:56:15,534,HLT_PFJetFwd40_v26,0.000001026,0.000001002
379031:9476,04/07/24 00:02:34,289,HLT_PFJetFwd40_v26,0.000000512,0.000000502
379058:9479,04/07/24 09:34:30,826,HLT_PFJetFwd40_v26,0.000001752,0.000001706
379075:9483,04/08/24 02:29:09,375,HLT_PFJetFwd40_v26,0.000000733,0.000000716
379154:9485,04/08/24 22:13:02,1049,HLT_PFJetFwd40_v26,0.000002032,0.000001982
379238:9496,04/10/24 16:44:24,286,HLT_PFJetFwd40_v26,0.000000491,0.000000474
379243:9497,04/10/24 20:30:21,297,HLT_PFJetFwd40_v26,0.000000545,0.000000536
379252:9499,04/11/24 01:57:11,644,HLT_PFJetFwd40_v26,0.000001278,0.000001248
379253:9499,04/11/24 06:08:54,104,HLT_PFJetFwd40_v26,0.000000221,0.000000218
379338:9510,04/12/24 14:27:21,170,HLT_PFJetFwd40_v26,0.000000360,0.000000326
379355:9512,04/13/24 03:39:10,20,HLT_PFJetFwd40_v26,0.000000040,0.000000038
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJetFwd400_v26,11,15,5913,0.136248843,0.131986342
#HLT_PFJetFwd40_v26,11,15,5913,0.000011356,0.000011024
#
#Sum delivered  : 0.136260199
#Sum recorded : 0.131997366
#Check JSON:
#(run,ls) in json but not in results: [(378993, 200), (379243, 336), (379243, 337)]
