#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
366727:8675,04/27/23 22:25:55,107,HLT_DiPFJetAve320_v17,0.000587556,0.000549777
366729:8675,04/28/23 00:38:32,388,HLT_DiPFJetAve320_v17,0.002363765,0.002221639
366801:8685,04/29/23 11:55:15,415,HLT_DiPFJetAve320_v17,0.002151116,0.001995657
366802:8685,04/29/23 14:38:53,22,HLT_DiPFJetAve320_v17,0.000102992,0.000093944
366804:8685,04/29/23 15:00:43,128,HLT_DiPFJetAve320_v17,0.000530612,0.000511470
366820:8686,04/29/23 18:20:25,364,HLT_DiPFJetAve320_v17,0.002069050,0.001877603
366821:8686,04/29/23 20:43:28,967,HLT_DiPFJetAve320_v17,0.004937288,0.004607470
366829:8690,04/30/23 08:56:23,215,HLT_DiPFJetAve320_v17,0.001107107,0.001003123
366832:8690,04/30/23 10:34:41,239,HLT_DiPFJetAve320_v17,0.001612703,0.001439779
366833:8690,04/30/23 12:14:15,613,HLT_DiPFJetAve320_v17,0.002936416,0.002740888
366838:8691,04/30/23 18:25:11,112,HLT_DiPFJetAve320_v17,0.000591234,0.000528629
366840:8691,04/30/23 19:16:50,179,HLT_DiPFJetAve320_v17,0.001228626,0.001034853
366841:8691,04/30/23 20:30:41,258,HLT_DiPFJetAve320_v17,0.001603475,0.001435365
366850:8692,05/01/23 01:02:36,141,HLT_DiPFJetAve320_v17,0.000832275,0.000748920
366933:8701,05/03/23 00:56:24,1170,HLT_DiPFJetAve320_v17,0.018269842,0.017092462
367062:8723,05/05/23 11:39:00,13,HLT_DiPFJetAve320_v17,0.000049441,0.000041840
367063:8723,05/05/23 11:50:57,15,HLT_DiPFJetAve320_v17,0.000063477,0.000053722
367064:8723,05/05/23 12:00:27,323,HLT_DiPFJetAve320_v17,0.001685526,0.001526690
367065:8723,05/05/23 15:09:07,262,HLT_DiPFJetAve320_v17,0.001548985,0.001399643
367070:8724,05/05/23 20:59:27,83,HLT_DiPFJetAve320_v17,0.000611667,0.000592883
367079:8725,05/06/23 03:51:50,713,HLT_DiPFJetAve320_v17,0.010941966,0.010260567
367095:8728,05/06/23 11:29:01,564,HLT_DiPFJetAve320_v17,0.004955655,0.004669130
367100:8729,05/06/23 18:09:21,346,HLT_DiPFJetAve320_v17,0.002979665,0.002799294
367102:8729,05/06/23 20:28:47,75,HLT_DiPFJetAve320_v17,0.000702253,0.000650052
367103:8729,05/06/23 21:02:02,64,HLT_DiPFJetAve320_v17,0.000602177,0.000551412
367104:8729,05/06/23 21:31:29,1082,HLT_DiPFJetAve320_v17,0.008174824,0.007836399
367111:8730,05/07/23 07:24:23,288,HLT_DiPFJetAve320_v17,0.002984367,0.002771865
367112:8730,05/07/23 09:19:35,1438,HLT_DiPFJetAve320_v17,0.010887493,0.010401291
367127:8731,05/07/23 20:42:33,333,HLT_DiPFJetAve320_v17,0.003185368,0.002972902
367128:8731,05/07/23 22:54:19,7,HLT_DiPFJetAve320_v17,0.000069161,0.000061718
