#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
366727:8675,04/27/23 22:25:55,107,HLT_PFJetFwd80_v21,0.000001291,0.000001208
366729:8675,04/28/23 00:38:32,388,HLT_PFJetFwd80_v21,0.000005195,0.000004883
366801:8685,04/29/23 11:55:15,415,HLT_PFJetFwd80_v21,0.000004728,0.000004386
366802:8685,04/29/23 14:38:53,22,HLT_PFJetFwd80_v21,0.000000226,0.000000206
366804:8685,04/29/23 15:00:43,128,HLT_PFJetFwd80_v21,0.000001166,0.000001124
366820:8686,04/29/23 18:20:25,364,HLT_PFJetFwd80_v21,0.000004547,0.000004127
366821:8686,04/29/23 20:43:28,967,HLT_PFJetFwd80_v21,0.000010851,0.000010126
366829:8690,04/30/23 08:56:23,215,HLT_PFJetFwd80_v21,0.000002433,0.000002205
366832:8690,04/30/23 10:34:41,239,HLT_PFJetFwd80_v21,0.000003544,0.000003164
366833:8690,04/30/23 12:14:15,613,HLT_PFJetFwd80_v21,0.000006454,0.000006024
366838:8691,04/30/23 18:25:11,112,HLT_PFJetFwd80_v21,0.000001299,0.000001162
366840:8691,04/30/23 19:16:50,179,HLT_PFJetFwd80_v21,0.000002700,0.000002274
366841:8691,04/30/23 20:30:41,258,HLT_PFJetFwd80_v21,0.000003524,0.000003155
366850:8692,05/01/23 01:02:36,141,HLT_PFJetFwd80_v21,0.000001829,0.000001646
366933:8701,05/03/23 00:56:24,1170,HLT_PFJetFwd80_v21,0.000040153,0.000037566
367062:8723,05/05/23 11:39:00,13,HLT_PFJetFwd80_v21,0.000000109,0.000000092
367063:8723,05/05/23 11:50:57,15,HLT_PFJetFwd80_v21,0.000000140,0.000000118
367064:8723,05/05/23 12:00:27,323,HLT_PFJetFwd80_v21,0.000003704,0.000003355
367065:8723,05/05/23 15:09:07,262,HLT_PFJetFwd80_v21,0.000003404,0.000003076
367070:8724,05/05/23 20:59:27,83,HLT_PFJetFwd80_v21,0.000001344,0.000001303
367079:8725,05/06/23 03:51:50,713,HLT_PFJetFwd80_v21,0.000024048,0.000022551
367095:8728,05/06/23 11:29:01,564,HLT_PFJetFwd80_v21,0.000021954,0.000020693
367100:8729,05/06/23 18:09:21,346,HLT_PFJetFwd80_v21,0.000013097,0.000012305
367102:8729,05/06/23 20:28:47,75,HLT_PFJetFwd80_v21,0.000003087,0.000002857
367103:8729,05/06/23 21:02:02,64,HLT_PFJetFwd80_v21,0.000002647,0.000002424
367104:8729,05/06/23 21:31:29,1082,HLT_PFJetFwd80_v21,0.000035933,0.000034446
367111:8730,05/07/23 07:24:23,288,HLT_PFJetFwd80_v21,0.000010518,0.000009743
367112:8730,05/07/23 09:19:35,1438,HLT_PFJetFwd80_v21,0.000048001,0.000045857
367127:8731,05/07/23 20:42:33,333,HLT_PFJetFwd80_v21,0.000018731,0.000017439
367128:8731,05/07/23 22:54:19,7,HLT_PFJetFwd80_v21,0.000000456,0.000000407
367129:8731,05/07/23 23:01:53,3,HLT_PFJetFwd80_v21,0.000000192,0.000000184
367130:8731,05/07/23 23:05:47,153,HLT_PFJetFwd80_v21,0.000008120,0.000007681
367131:8731,05/08/23 00:12:33,149,HLT_PFJetFwd80_v21,0.000007453,0.000007122
367133:8731,05/08/23 01:12:45,275,HLT_PFJetFwd80_v21,0.000015651,0.000015018
367228:8736,05/08/23 21:46:35,239,HLT_PFJetFwd80_v21,0.000010893,0.000010241
367229:8736,05/08/23 23:25:47,34,HLT_PFJetFwd80_v21,0.000002196,0.000002054
367230:8736,05/08/23 23:44:56,1,HLT_PFJetFwd80_v21,0.000000064,0.000000057
367231:8736,05/08/23 23:48:31,22,HLT_PFJetFwd80_v21,0.000001421,0.000001303
367232:8736,05/08/23 23:59:29,996,HLT_PFJetFwd80_v21,0.000060893,0.000058292
367234:8736,05/09/23 06:33:07,501,HLT_PFJetFwd80_v21,0.000024316,0.000023463
367260:8738,05/09/23 16:06:48,187,HLT_PFJetFwd80_v21,0.000009806,0.000009314
367262:8738,05/09/23 17:32:02,262,HLT_PFJetFwd80_v21,0.000016930,0.000015777
367263:8738,05/09/23 19:23:59,12,HLT_PFJetFwd80_v21,0.000000764,0.000000644
367264:8738,05/09/23 19:31:14,847,HLT_PFJetFwd80_v21,0.000042981,0.000040975
367267:8739,05/10/23 03:37:29,278,HLT_PFJetFwd80_v21,0.000012369,0.000011560
367269:8739,05/10/23 05:33:29,33,HLT_PFJetFwd80_v21,0.000002118,0.000001788
367270:8739,05/10/23 05:48:55,961,HLT_PFJetFwd80_v21,0.000054032,0.000051227
367271:8739,05/10/23 12:08:09,135,HLT_PFJetFwd80_v21,0.000005681,0.000005451
367312:8741,05/10/23 19:23:55,216,HLT_PFJetFwd80_v21,0.000008448,0.000007917
367314:8741,05/10/23 20:54:59,20,HLT_PFJetFwd80_v21,0.000001293,0.000001184
