#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
366727:8675,04/27/23 22:25:55,107,HLT_PFJetFwd200_v21,0.000152747,0.000142937
366729:8675,04/28/23 00:38:32,388,HLT_PFJetFwd200_v21,0.000616024,0.000579009
366801:8685,04/29/23 11:55:16,415,HLT_PFJetFwd200_v21,0.000576829,0.000535213
366802:8685,04/29/23 14:38:53,22,HLT_PFJetFwd200_v21,0.000027834,0.000025475
366804:8685,04/29/23 15:00:44,128,HLT_PFJetFwd200_v21,0.000143065,0.000138163
366820:8686,04/29/23 18:20:26,364,HLT_PFJetFwd200_v21,0.000548072,0.000497523
366821:8686,04/29/23 20:43:29,967,HLT_PFJetFwd200_v21,0.001322995,0.001235052
366829:8690,04/30/23 08:56:23,215,HLT_PFJetFwd200_v21,0.000298497,0.000270470
366832:8690,04/30/23 10:34:41,239,HLT_PFJetFwd200_v21,0.000430937,0.000384725
366833:8690,04/30/23 12:14:16,613,HLT_PFJetFwd200_v21,0.000780808,0.000729920
366838:8691,04/30/23 18:25:11,112,HLT_PFJetFwd200_v21,0.000156674,0.000140121
366840:8691,04/30/23 19:16:50,179,HLT_PFJetFwd200_v21,0.000324080,0.000272966
366841:8691,04/30/23 20:30:41,258,HLT_PFJetFwd200_v21,0.000423397,0.000379318
366850:8692,05/01/23 01:02:36,141,HLT_PFJetFwd200_v21,0.000219983,0.000197954
366933:8701,05/03/23 00:56:24,1170,HLT_PFJetFwd200_v21,0.004803135,0.004493847
367062:8723,05/05/23 11:39:01,13,HLT_PFJetFwd200_v21,0.000013227,0.000011193
367063:8723,05/05/23 11:50:58,15,HLT_PFJetFwd200_v21,0.000016852,0.000014254
367064:8723,05/05/23 12:00:27,323,HLT_PFJetFwd200_v21,0.000443467,0.000401679
367065:8723,05/05/23 15:09:08,262,HLT_PFJetFwd200_v21,0.000407849,0.000368787
367070:8724,05/05/23 20:59:27,83,HLT_PFJetFwd200_v21,0.000161169,0.000156244
367079:8725,05/06/23 03:51:51,713,HLT_PFJetFwd200_v21,0.002874556,0.002696514
367095:8728,05/06/23 11:29:02,564,HLT_PFJetFwd200_v21,0.002608914,0.002459161
367100:8729,05/06/23 18:09:21,346,HLT_PFJetFwd200_v21,0.001554023,0.001462119
367102:8729,05/06/23 20:28:48,75,HLT_PFJetFwd200_v21,0.000366301,0.000339234
367103:8729,05/06/23 21:02:02,64,HLT_PFJetFwd200_v21,0.000314203,0.000287729
367104:8729,05/06/23 21:31:30,1082,HLT_PFJetFwd200_v21,0.004290775,0.004113855
