#Data tag : online , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
391668:10590,05/05/25 15:46:48,1,HLT_DiPFJetAve60_v27,0.000000012,0.000000012
391688:10590,05/05/25 23:19:31,112,HLT_DiPFJetAve60_v27,0.000001614,0.000001591
391698:10591,05/06/25 01:51:41,135,HLT_DiPFJetAve60_v27,0.000002168,0.000002081
391699:10591,05/06/25 02:48:49,887,HLT_DiPFJetAve60_v27,0.000015145,0.000014775
391700:10591,05/06/25 08:39:07,189,HLT_DiPFJetAve60_v27,0.000003221,0.000003143
391825:10606,05/09/25 02:35:58,170,HLT_DiPFJetAve60_v27,0.000002595,0.000002504
391826:10606,05/09/25 06:39:59,238,HLT_DiPFJetAve60_v27,0.000004310,0.000004192
391869:10611,05/10/25 06:30:08,80,HLT_DiPFJetAve60_v27,0.000000694,0.000000632
391870:10611,05/10/25 07:03:27,12,HLT_DiPFJetAve60_v27,0.000000198,0.000000155
391871:10611,05/10/25 07:11:15,27,HLT_DiPFJetAve60_v27,0.000000477,0.000000460
391873:10611,05/10/25 07:26:06,24,HLT_DiPFJetAve60_v27,0.000000432,0.000000406
391874:10611,05/10/25 07:39:36,403,HLT_DiPFJetAve60_v27,0.000007066,0.000006417
391884:10611,05/10/25 10:27:44,201,HLT_DiPFJetAve60_v27,0.000003374,0.000003286
391906:10612,05/10/25 16:16:39,100,HLT_DiPFJetAve60_v27,0.000000970,0.000000919
391909:10612,05/10/25 19:09:42,322,HLT_DiPFJetAve60_v27,0.000005559,0.000005184
391910:10612,05/10/25 21:16:25,746,HLT_DiPFJetAve60_v27,0.000012622,0.000012241
391912:10612,05/11/25 02:14:32,345,HLT_DiPFJetAve60_v27,0.000004783,0.000004672
392030:10623,05/13/25 17:53:03,10,HLT_DiPFJetAve60_v27,0.000000113,0.000000099
392046:10623,05/13/25 20:24:40,156,HLT_DiPFJetAve60_v27,0.000002858,0.000002717
392052:10623,05/13/25 21:29:51,260,HLT_DiPFJetAve60_v27,0.000004911,0.000004719
392067:10623,05/13/25 23:14:50,100,HLT_DiPFJetAve60_v27,0.000001888,0.000001797
392071:10623,05/13/25 23:56:34,655,HLT_DiPFJetAve60_v27,0.000011249,0.000010879
392109:10628,05/15/25 00:44:23,496,HLT_DiPFJetAve60_v27,0.000008893,0.000008458
392112:10629,05/15/25 06:13:55,1021,HLT_DiPFJetAve60_v27,0.000018823,0.000017863
392251:10644,05/19/25 05:18:59,747,HLT_DiPFJetAve60_v28,0.000004158,0.000004001
392293:10645,05/19/25 15:22:15,3,HLT_DiPFJetAve60_v28,0.000000013,0.000000006
392294:10645,05/19/25 15:26:08,34,HLT_DiPFJetAve60_v28,0.000000085,0.000000083
392295:10645,05/19/25 15:41:39,694,HLT_DiPFJetAve60_v28,0.000004297,0.000004180
392296:10645,05/19/25 20:28:13,881,HLT_DiPFJetAve60_v28,0.000005047,0.000004882
392301:10647,05/20/25 04:52:56,266,HLT_DiPFJetAve60_v28,0.000001380,0.000001330
392358:10649,05/20/25 17:44:14,164,HLT_DiPFJetAve60_v28,0.000000798,0.000000738
392359:10649,05/20/25 18:52:47,37,HLT_DiPFJetAve60_v28,0.000000233,0.000000199
392360:10649,05/20/25 19:11:33,217,HLT_DiPFJetAve60_v28,0.000001365,0.000001258
392361:10649,05/20/25 20:40:01,268,HLT_DiPFJetAve60_v28,0.000001687,0.000001586
392362:10649,05/20/25 22:57:05,3,HLT_DiPFJetAve60_v28,0.000000019,0.000000018
392363:10649,05/20/25 23:10:20,982,HLT_DiPFJetAve60_v28,0.000005016,0.000004834
392382:10650,05/21/25 08:38:32,110,HLT_DiPFJetAve60_v28,0.000000392,0.000000378
392431:10653,05/22/25 13:28:08,191,HLT_DiPFJetAve60_v28,0.000000973,0.000000924
392432:10653,05/22/25 14:51:02,72,HLT_DiPFJetAve60_v28,0.000000455,0.000000435
392440:10656,05/23/25 00:45:04,260,HLT_DiPFJetAve60_v28,0.000001404,0.000001337
392441:10656,05/23/25 02:32:44,460,HLT_DiPFJetAve60_v28,0.000002896,0.000002782
392442:10656,05/23/25 05:41:32,889,HLT_DiPFJetAve60_v28,0.000004653,0.000004471
392473:10659,05/23/25 19:47:26,118,HLT_DiPFJetAve60_v28,0.000000456,0.000000417
392476:10659,05/23/25 20:40:29,98,HLT_DiPFJetAve60_v28,0.000000597,0.000000562
392477:10659,05/23/25 21:22:12,726,HLT_DiPFJetAve60_v28,0.000004426,0.000004238
392517:10663,05/24/25 13:27:29,49,HLT_DiPFJetAve60_v28,0.000000141,0.000000134
392524:10665,05/24/25 20:46:03,379,HLT_DiPFJetAve60_v28,0.000002131,0.000002034
392526:10665,05/24/25 23:26:57,1589,HLT_DiPFJetAve60_v28,0.000008051,0.000007771
392538:10666,05/25/25 12:19:48,538,HLT_DiPFJetAve60_v28,0.000003021,0.000002907
392540:10666,05/25/25 16:04:21,13,HLT_DiPFJetAve60_v28,0.000000080,0.000000074
392541:10666,05/25/25 16:14:54,4,HLT_DiPFJetAve60_v28,0.000000024,0.000000019
392542:10666,05/25/25 16:20:06,1847,HLT_DiPFJetAve60_v28,0.000008633,0.000008313
392633:10670,05/27/25 17:35:17,160,HLT_DiPFJetAve60_v28,0.000000742,0.000000708
392634:10670,05/27/25 18:43:41,154,HLT_DiPFJetAve60_v28,0.000000980,0.000000936
392635:10670,05/27/25 19:48:37,79,HLT_DiPFJetAve60_v28,0.000000438,0.000000410
392642:10671,05/27/25 22:30:47,1839,HLT_DiPFJetAve60_v28,0.000010434,0.000009980
392668:10672,05/28/25 13:38:25,84,HLT_DiPFJetAve60_v28,0.000000415,0.000000372
392669:10672,05/28/25 14:16:29,1950,HLT_DiPFJetAve60_v28,0.000010870,0.000010407
392672:10673,05/29/25 05:38:28,1750,HLT_DiPFJetAve60_v28,0.000009746,0.000009271
392674:10673,05/29/25 17:31:50,4,HLT_DiPFJetAve60_v28,0.000000016,0
392676:10673,05/29/25 17:42:49,126,HLT_DiPFJetAve60_v28,0.000000462,0.000000445
392700:10674,05/29/25 21:24:02,284,HLT_DiPFJetAve60_v28,0.000001679,0.000001583
392701:10674,05/29/25 23:32:10,3,HLT_DiPFJetAve60_v28,0.000000056,0.000000053
392702:10674,05/29/25 23:50:41,4,HLT_DiPFJetAve60_v28,0.000000077,0.000000073
392705:10674,05/30/25 00:43:59,427,HLT_DiPFJetAve60_v28,0.000002682,0.000002534
392710:10675,05/30/25 07:52:36,1884,HLT_DiPFJetAve60_v28,0.000009793,0.000009359
392732:10676,05/30/25 22:29:41,932,HLT_DiPFJetAve60_v28,0.000005814,0.000005490
392733:10676,05/31/25 04:46:15,1322,HLT_DiPFJetAve60_v28,0.000006969,0.000006680
392751:10677,05/31/25 15:37:51,336,HLT_DiPFJetAve60_v28,0.000001899,0.000001812
392787:10678,06/01/25 12:13:13,175,HLT_DiPFJetAve60_v28,0.000000994,0.000000944
392925:10683,06/02/25 23:45:19,1809,HLT_DiPFJetAve60_v28,0.000010608,0.000010103
392959:10685,06/03/25 18:21:05,1948,HLT_DiPFJetAve60_v28,0.000010884,0.000010439
392991:10689,06/04/25 11:54:01,1351,HLT_DiPFJetAve60_v28,0.000008250,0.000007895
392992:10689,06/04/25 21:10:58,1,HLT_DiPFJetAve60_v28,0.000000006,0
392993:10689,06/04/25 21:15:12,655,HLT_DiPFJetAve60_v28,0.000003105,0.000002989
392997:10690,06/05/25 04:01:34,1842,HLT_DiPFJetAve60_v28,0.000010705,0.000010258
393015:10691,06/05/25 18:35:33,806,HLT_DiPFJetAve60_v28,0.000004922,0.000004699
393071:10696,06/07/25 04:29:09,220,HLT_DiPFJetAve60_v28,0.000001350,0.000001279
393085:10697,06/07/25 08:27:53,143,HLT_DiPFJetAve60_v28,0.000000751,0.000000699
393086:10697,06/07/25 09:27:19,17,HLT_DiPFJetAve60_v28,0.000000107,0.000000089
393087:10697,06/07/25 09:35:56,1537,HLT_DiPFJetAve60_v28,0.000009381,0.000008967
393125:10702,06/08/25 15:31:15,350,HLT_DiPFJetAve60_v28,0.000002137,0.000002016
393126:10702,06/08/25 17:52:08,2,HLT_DiPFJetAve60_v28,0.000000013,0
393127:10702,06/08/25 17:54:46,2,HLT_DiPFJetAve60_v28,0.000000013,0
393128:10702,06/08/25 17:58:32,12,HLT_DiPFJetAve60_v28,0.000000076,0.000000026
393129:10702,06/08/25 18:05:09,262,HLT_DiPFJetAve60_v28,0.000001561,0.000001487
393147:10704,06/09/25 02:00:50,903,HLT_DiPFJetAve60_v28,0.000005639,0.000005338
393168:10705,06/09/25 10:33:23,277,HLT_DiPFJetAve60_v28,0.000001615,0.000001502
393169:10705,06/09/25 12:33:07,414,HLT_DiPFJetAve60_v28,0.000002607,0.000002429
393170:10705,06/09/25 15:22:14,1,HLT_DiPFJetAve60_v28,0.000000006,0
393171:10705,06/09/25 15:26:09,127,HLT_DiPFJetAve60_v28,0.000000795,0.000000746
393240:10709,06/11/25 04:30:38,4539,HLT_DiPFJetAve60_v28,0.000017012,0.000016365
393273:10713,06/13/25 03:35:55,517,HLT_DiPFJetAve60_v28,0.000003120,0.000002905
393274:10713,06/13/25 07:07:13,33,HLT_DiPFJetAve60_v28,0.000000208,0.000000162
393275:10713,06/13/25 07:22:29,70,HLT_DiPFJetAve60_v28,0.000000443,0.000000404
393276:10713,06/13/25 07:52:34,798,HLT_DiPFJetAve60_v28,0.000004963,0.000004734
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_DiPFJetAve60_v27,8,24,6690,0.000113975,0.000109202
#HLT_DiPFJetAve60_v28,32,72,41788,0.000226773,0.000216500
#
#Sum delivered  : 0.000340748
#Sum recorded : 0.000325702
#Check JSON:
#(run,ls) in json but not in results: [(392046, 112), (392991, 249), (392991, 316), (392991, 423), (392997, 1749), (392997, 1762), (392997, 1785), (392997, 1799), (392997, 1937), (392997, 1947)]
