#Data tag : online , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
391668:10590,05/05/25 15:46:48,1,HLT_PFJet80_v34,0.000000035,0.000000035
391688:10590,05/05/25 23:19:31,112,HLT_PFJet80_v34,0.000004842,0.000004774
391698:10591,05/06/25 01:51:41,135,HLT_PFJet80_v34,0.000006504,0.000006244
391699:10591,05/06/25 02:48:49,887,HLT_PFJet80_v34,0.000045436,0.000044325
391700:10591,05/06/25 08:39:07,189,HLT_PFJet80_v34,0.000009662,0.000009428
391825:10606,05/09/25 02:35:58,170,HLT_PFJet80_v34,0.000007784,0.000007511
391826:10606,05/09/25 06:39:59,238,HLT_PFJet80_v34,0.000012931,0.000012576
391869:10611,05/10/25 06:30:08,80,HLT_PFJet80_v34,0.000002083,0.000001895
391870:10611,05/10/25 07:03:27,12,HLT_PFJet80_v34,0.000000595,0.000000465
391871:10611,05/10/25 07:11:15,27,HLT_PFJet80_v34,0.000001430,0.000001381
391873:10611,05/10/25 07:26:06,24,HLT_PFJet80_v34,0.000001295,0.000001217
391874:10611,05/10/25 07:39:36,403,HLT_PFJet80_v34,0.000021197,0.000019250
391884:10611,05/10/25 10:27:44,201,HLT_PFJet80_v34,0.000010122,0.000009859
391906:10612,05/10/25 16:16:39,100,HLT_PFJet80_v34,0.000002910,0.000002758
391909:10612,05/10/25 19:09:42,322,HLT_PFJet80_v34,0.000016677,0.000015552
391910:10612,05/10/25 21:16:25,746,HLT_PFJet80_v34,0.000037866,0.000036724
391912:10612,05/11/25 02:14:32,345,HLT_PFJet80_v34,0.000014349,0.000014016
392030:10623,05/13/25 17:53:03,10,HLT_PFJet80_v34,0.000000340,0.000000296
392046:10623,05/13/25 20:24:40,156,HLT_PFJet80_v34,0.000008575,0.000008152
392052:10623,05/13/25 21:29:51,260,HLT_PFJet80_v34,0.000014732,0.000014158
392067:10623,05/13/25 23:14:50,100,HLT_PFJet80_v34,0.000005665,0.000005391
392071:10623,05/13/25 23:56:34,655,HLT_PFJet80_v34,0.000033746,0.000032637
392109:10628,05/15/25 00:44:23,496,HLT_PFJet80_v34,0.000026680,0.000025375
392112:10629,05/15/25 06:13:55,1021,HLT_PFJet80_v34,0.000056468,0.000053590
392251:10644,05/19/25 05:18:59,747,HLT_PFJet80_v35,0.000012475,0.000012003
392293:10645,05/19/25 15:22:15,3,HLT_PFJet80_v35,0.000000038,0.000000018
392294:10645,05/19/25 15:26:08,34,HLT_PFJet80_v35,0.000000255,0.000000249
392295:10645,05/19/25 15:41:39,694,HLT_PFJet80_v35,0.000012891,0.000012541
392296:10645,05/19/25 20:28:13,881,HLT_PFJet80_v35,0.000015140,0.000014647
392301:10647,05/20/25 04:52:56,266,HLT_PFJet80_v35,0.000004139,0.000003990
392358:10649,05/20/25 17:44:14,164,HLT_PFJet80_v35,0.000002393,0.000002215
392359:10649,05/20/25 18:52:47,37,HLT_PFJet80_v35,0.000000699,0.000000596
392360:10649,05/20/25 19:11:33,217,HLT_PFJet80_v35,0.000004094,0.000003773
392361:10649,05/20/25 20:40:01,268,HLT_PFJet80_v35,0.000005060,0.000004759
392362:10649,05/20/25 22:57:05,3,HLT_PFJet80_v35,0.000000056,0.000000054
392363:10649,05/20/25 23:10:20,982,HLT_PFJet80_v35,0.000015048,0.000014502
392382:10650,05/21/25 08:38:32,110,HLT_PFJet80_v35,0.000001176,0.000001133
392431:10653,05/22/25 13:28:08,191,HLT_PFJet80_v35,0.000002919,0.000002772
392432:10653,05/22/25 14:51:02,72,HLT_PFJet80_v35,0.000001366,0.000001305
392440:10656,05/23/25 00:45:04,260,HLT_PFJet80_v35,0.000004213,0.000004011
392441:10656,05/23/25 02:32:44,460,HLT_PFJet80_v35,0.000008688,0.000008345
392442:10656,05/23/25 05:41:32,889,HLT_PFJet80_v35,0.000013959,0.000013413
392473:10659,05/23/25 19:47:26,118,HLT_PFJet80_v35,0.000001368,0.000001252
392476:10659,05/23/25 20:40:29,98,HLT_PFJet80_v35,0.000001791,0.000001686
392477:10659,05/23/25 21:22:12,726,HLT_PFJet80_v35,0.000013277,0.000012713
392517:10663,05/24/25 13:27:29,49,HLT_PFJet80_v35,0.000000424,0.000000402
392524:10665,05/24/25 20:46:03,379,HLT_PFJet80_v35,0.000006392,0.000006103
392526:10665,05/24/25 23:26:57,1589,HLT_PFJet80_v35,0.000024154,0.000023312
392538:10666,05/25/25 12:19:48,538,HLT_PFJet80_v35,0.000009063,0.000008722
392540:10666,05/25/25 16:04:21,13,HLT_PFJet80_v35,0.000000240,0.000000223
392541:10666,05/25/25 16:14:54,4,HLT_PFJet80_v35,0.000000072,0.000000057
392542:10666,05/25/25 16:20:06,1847,HLT_PFJet80_v35,0.000025898,0.000024939
392633:10670,05/27/25 17:35:17,160,HLT_PFJet80_v35,0.000002225,0.000002123
392634:10670,05/27/25 18:43:41,154,HLT_PFJet80_v35,0.000002941,0.000002807
392635:10670,05/27/25 19:48:37,79,HLT_PFJet80_v35,0.000001314,0.000001231
392642:10671,05/27/25 22:30:47,1839,HLT_PFJet80_v35,0.000031303,0.000029940
392668:10672,05/28/25 13:38:25,84,HLT_PFJet80_v35,0.000001246,0.000001116
392669:10672,05/28/25 14:16:29,1950,HLT_PFJet80_v35,0.000032609,0.000031221
392672:10673,05/29/25 05:38:28,1750,HLT_PFJet80_v35,0.000029238,0.000027814
392674:10673,05/29/25 17:31:50,4,HLT_PFJet80_v35,0.000000049,0
392676:10673,05/29/25 17:42:49,126,HLT_PFJet80_v35,0.000001386,0.000001334
392700:10674,05/29/25 21:24:02,284,HLT_PFJet80_v35,0.000005037,0.000004748
392701:10674,05/29/25 23:32:10,3,HLT_PFJet80_v35,0.000000056,0.000000053
392702:10674,05/29/25 23:50:41,4,HLT_PFJet80_v35,0.000000077,0.000000073
392705:10674,05/30/25 00:43:59,427,HLT_PFJet80_v35,0.000008047,0.000007602
392710:10675,05/30/25 07:52:36,1884,HLT_PFJet80_v35,0.000029378,0.000028076
392732:10676,05/30/25 22:29:41,932,HLT_PFJet80_v35,0.000017443,0.000016471
392733:10676,05/31/25 04:46:15,1322,HLT_PFJet80_v35,0.000020908,0.000020041
392751:10677,05/31/25 15:37:51,336,HLT_PFJet80_v35,0.000005698,0.000005437
392787:10678,06/01/25 12:13:13,175,HLT_PFJet80_v35,0.000002981,0.000002831
392925:10683,06/02/25 23:45:19,1809,HLT_PFJet80_v35,0.000031824,0.000030310
392959:10685,06/03/25 18:21:05,1948,HLT_PFJet80_v35,0.000032651,0.000031318
392991:10689,06/04/25 11:54:01,1351,HLT_PFJet80_v35,0.000024749,0.000023686
392992:10689,06/04/25 21:10:58,1,HLT_PFJet80_v35,0.000000017,0
392993:10689,06/04/25 21:15:12,655,HLT_PFJet80_v35,0.000009316,0.000008968
392997:10690,06/05/25 04:01:34,1842,HLT_PFJet80_v35,0.000032116,0.000030773
393015:10691,06/05/25 18:35:33,806,HLT_PFJet80_v35,0.000014765,0.000014097
393071:10696,06/07/25 04:29:09,220,HLT_PFJet80_v35,0.000004051,0.000003837
393085:10697,06/07/25 08:27:53,143,HLT_PFJet80_v35,0.000002253,0.000002097
393086:10697,06/07/25 09:27:19,17,HLT_PFJet80_v35,0.000000322,0.000000266
393087:10697,06/07/25 09:35:56,1537,HLT_PFJet80_v35,0.000028142,0.000026900
393125:10702,06/08/25 15:31:15,350,HLT_PFJet80_v35,0.000006410,0.000006048
393126:10702,06/08/25 17:52:08,2,HLT_PFJet80_v35,0.000000038,0
393127:10702,06/08/25 17:54:46,2,HLT_PFJet80_v35,0.000000038,0
393128:10702,06/08/25 17:58:32,12,HLT_PFJet80_v35,0.000000228,0.000000078
393129:10702,06/08/25 18:05:09,262,HLT_PFJet80_v35,0.000004684,0.000004461
393147:10704,06/09/25 02:00:50,903,HLT_PFJet80_v35,0.000016918,0.000016014
393168:10705,06/09/25 10:33:23,277,HLT_PFJet80_v35,0.000004845,0.000004505
393169:10705,06/09/25 12:33:07,414,HLT_PFJet80_v35,0.000007821,0.000007287
393170:10705,06/09/25 15:22:14,1,HLT_PFJet80_v35,0.000000019,0
393171:10705,06/09/25 15:26:09,127,HLT_PFJet80_v35,0.000002385,0.000002237
393240:10709,06/11/25 04:30:38,4539,HLT_PFJet80_v35,0.000051036,0.000049095
393273:10713,06/13/25 03:35:55,517,HLT_PFJet80_v35,0.000009361,0.000008716
393274:10713,06/13/25 07:07:13,33,HLT_PFJet80_v35,0.000000625,0.000000485
393275:10713,06/13/25 07:22:29,70,HLT_PFJet80_v35,0.000001328,0.000001211
393276:10713,06/13/25 07:52:34,798,HLT_PFJet80_v35,0.000014888,0.000014203
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet80_v34,8,24,6690,0.000341925,0.000327607
#HLT_PFJet80_v35,32,72,41788,0.000680053,0.000649246
#
#Sum delivered  : 0.001021978
#Sum recorded : 0.000976853
#Check JSON:
#(run,ls) in json but not in results: [(392046, 112), (392991, 249), (392991, 316), (392991, 423), (392997, 1749), (392997, 1762), (392997, 1785), (392997, 1799), (392997, 1937), (392997, 1947)]
