#Data tag : online , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
391668:10590,05/05/25 14:57:04,236,HLT_PFJet260_v33,0.000002042,0.000001936
391670:10590,05/05/25 16:45:51,128,HLT_PFJet260_v33,0.000001659,0.000001512
391671:10590,05/05/25 17:43:18,331,HLT_PFJet260_v33,0.000004721,0.000004316
391688:10590,05/05/25 23:19:31,112,HLT_PFJet260_v33,0.000001172,0.000001152
391698:10591,05/06/25 01:51:41,132,HLT_PFJet260_v33,0.000001538,0.000001500
391699:10591,05/06/25 02:48:49,839,HLT_PFJet260_v33,0.000010394,0.000010183
391700:10591,05/06/25 08:39:31,186,HLT_PFJet260_v33,0.000002302,0.000002240
391825:10606,05/09/25 02:35:35,588,HLT_PFJet260_v33,0.000006950,0.000006455
391826:10606,05/09/25 06:39:59,236,HLT_PFJet260_v33,0.000003103,0.000003012
391869:10611,05/10/25 06:29:21,76,HLT_PFJet260_v33,0.000004361,0.000003908
391870:10611,05/10/25 07:03:27,12,HLT_PFJet260_v33,0.000001305,0.000001020
391871:10611,05/10/25 07:11:38,25,HLT_PFJet260_v33,0.000002907,0.000002835
391873:10611,05/10/25 07:26:29,19,HLT_PFJet260_v33,0.000002252,0.000002199
391874:10611,05/10/25 07:40:00,370,HLT_PFJet260_v33,0.000042716,0.000041138
391884:10611,05/10/25 10:27:44,192,HLT_PFJet260_v33,0.000021985,0.000021414
391906:10612,05/10/25 16:15:52,99,HLT_PFJet260_v33,0.000006315,0.000005949
391909:10612,05/10/25 19:09:42,307,HLT_PFJet260_v33,0.000034905,0.000032907
391910:10612,05/10/25 21:16:48,707,HLT_PFJet260_v33,0.000078803,0.000076767
391912:10612,05/11/25 02:15:19,339,HLT_PFJet260_v33,0.000030933,0.000030209
391949:10616,05/11/25 22:55:11,82,HLT_PFJet260_v33,0.000008053,0.000007640
391950:10616,05/11/25 23:31:33,664,HLT_PFJet260_v33,0.000075259,0.000073221
391951:10616,05/12/25 04:06:36,18,HLT_PFJet260_v33,0.000002034,0.000001920
391952:10616,05/12/25 04:17:13,398,HLT_PFJet260_v33,0.000044077,0.000042568
391953:10616,05/12/25 07:11:36,18,HLT_PFJet260_v33,0.000001321,0.000001152
392030:10623,05/13/25 17:52:40,6,HLT_PFJet260_v33,0.000002562,0.000001822
392046:10623,05/13/25 20:25:26,151,HLT_PFJet260_v33,0.000105368,0.000101459
392052:10623,05/13/25 21:30:14,249,HLT_PFJet260_v33,0.000179323,0.000173079
392067:10623,05/13/25 23:14:50,95,HLT_PFJet260_v33,0.000068368,0.000065984
392071:10623,05/13/25 23:56:34,632,HLT_PFJet260_v33,0.000416866,0.000403039
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet260_v33,7,29,7247,0.001163594,0.001122537
#
#Sum delivered  : 0.001163594
#Sum recorded : 0.001122537
#Check JSON:
#(run,ls) in json but not in results: [(392046, 112)]
