#Data tag : online , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
391668:10590,05/05/25 15:46:48,1,HLT_DiPFJetAve260_v27,0.000000008,0.000000008
391688:10590,05/05/25 23:19:31,112,HLT_DiPFJetAve260_v27,0.000001173,0.000001156
391698:10591,05/06/25 01:51:41,135,HLT_DiPFJetAve260_v27,0.000001575,0.000001512
391699:10591,05/06/25 02:48:49,887,HLT_DiPFJetAve260_v27,0.000011004,0.000010735
391700:10591,05/06/25 08:39:07,189,HLT_DiPFJetAve260_v27,0.000002340,0.000002283
391825:10606,05/09/25 02:35:58,170,HLT_DiPFJetAve260_v27,0.000001885,0.000001819
391826:10606,05/09/25 06:39:59,238,HLT_DiPFJetAve260_v27,0.000003132,0.000003046
391869:10611,05/10/25 06:30:08,80,HLT_DiPFJetAve260_v27,0.000004573,0.000004160
391870:10611,05/10/25 07:03:27,12,HLT_DiPFJetAve260_v27,0.000001305,0.000001020
391871:10611,05/10/25 07:11:15,27,HLT_DiPFJetAve260_v27,0.000003140,0.000003031
391873:10611,05/10/25 07:26:06,24,HLT_DiPFJetAve260_v27,0.000002843,0.000002671
391874:10611,05/10/25 07:39:36,403,HLT_DiPFJetAve260_v27,0.000046534,0.000042260
391884:10611,05/10/25 10:27:44,201,HLT_DiPFJetAve260_v27,0.000022222,0.000021644
391906:10612,05/10/25 16:16:39,100,HLT_DiPFJetAve260_v27,0.000006387,0.000006056
391909:10612,05/10/25 19:09:42,322,HLT_DiPFJetAve260_v27,0.000036611,0.000034141
391910:10612,05/10/25 21:16:25,746,HLT_DiPFJetAve260_v27,0.000083127,0.000080620
391912:10612,05/11/25 02:14:32,345,HLT_DiPFJetAve260_v27,0.000031502,0.000030769
392030:10623,05/13/25 17:53:03,10,HLT_DiPFJetAve260_v27,0.000004316,0.000003762
392046:10623,05/13/25 20:24:40,156,HLT_DiPFJetAve260_v27,0.000108996,0.000103620
392052:10623,05/13/25 21:29:51,260,HLT_DiPFJetAve260_v27,0.000187262,0.000179962
392067:10623,05/13/25 23:14:50,100,HLT_DiPFJetAve260_v27,0.000072006,0.000068520
392071:10623,05/13/25 23:56:34,655,HLT_DiPFJetAve260_v27,0.000428949,0.000414842
392109:10628,05/15/25 00:44:23,496,HLT_DiPFJetAve260_v27,0.000341319,0.000324715
392112:10629,05/15/25 06:13:55,1021,HLT_DiPFJetAve260_v27,0.000717766,0.000681180
392251:10644,05/19/25 05:18:59,747,HLT_DiPFJetAve260_v28,0.001264931,0.001217086
392293:10645,05/19/25 15:22:15,3,HLT_DiPFJetAve260_v28,0.000003836,0.000001802
392294:10645,05/19/25 15:26:08,34,HLT_DiPFJetAve260_v28,0.000025893,0.000025261
392295:10645,05/19/25 15:41:39,694,HLT_DiPFJetAve260_v28,0.001307177,0.001271671
392296:10645,05/19/25 20:28:13,881,HLT_DiPFJetAve260_v28,0.001535142,0.001485217
392301:10647,05/20/25 04:52:56,266,HLT_DiPFJetAve260_v28,0.000419654,0.000404624
392358:10649,05/20/25 17:44:14,164,HLT_DiPFJetAve260_v28,0.000394296,0.000364903
392359:10649,05/20/25 18:52:47,37,HLT_DiPFJetAve260_v28,0.000115226,0.000098254
392360:10649,05/20/25 19:11:33,217,HLT_DiPFJetAve260_v28,0.000674584,0.000621622
392361:10649,05/20/25 20:40:01,268,HLT_DiPFJetAve260_v28,0.000833648,0.000784102
392362:10649,05/20/25 22:57:05,3,HLT_DiPFJetAve260_v28,0.000009300,0.000008957
392363:10649,05/20/25 23:10:20,982,HLT_DiPFJetAve260_v28,0.002479264,0.002389310
392382:10650,05/21/25 08:38:32,110,HLT_DiPFJetAve260_v28,0.000193759,0.000186738
392431:10653,05/22/25 13:28:08,191,HLT_DiPFJetAve260_v28,0.000480878,0.000456643
392432:10653,05/22/25 14:51:02,72,HLT_DiPFJetAve260_v28,0.000225075,0.000215038
392440:10656,05/23/25 00:45:04,260,HLT_DiPFJetAve260_v28,0.000694133,0.000660783
392441:10656,05/23/25 02:32:44,460,HLT_DiPFJetAve260_v28,0.001431407,0.001374971
392442:10656,05/23/25 05:41:32,889,HLT_DiPFJetAve260_v28,0.002299823,0.002209834
